record_id,source_file,line_number,ship_name,origin_port,destination_port,ship_level_merchant,publication_date,commodity,merchant,raw_cargo_segment,raw_ship_line
34725,18830127p.73_p001.txt,147,Edward,Gothenburg,LONDON,W. R. Crow & Son; 66 bdls. mouldings,27 January 1883,doors,Prior Wotton and Co,369 doors-Prior Wotton & Co.,"Edward (s)-Gothenburg-721 pkgs. mouldings and joinery-W. R. Crow & Son; 66 bdls. mouldings, 700 doors-Sandell & Co.; 369 doors-Prior Wotton & Co.; 383 doors-T. Gabriel & Sons; 685 bdls. mouldings-Ketscher; 25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order"
34725,18830127p.73_p001.txt,147,Edward,Gothenburg,LONDON,W. R. Crow & Son; 66 bdls. mouldings,27 January 1883,doors,T. Gabriel,383 doors-T. Gabriel & Sons,"Edward (s)-Gothenburg-721 pkgs. mouldings and joinery-W. R. Crow & Son; 66 bdls. mouldings, 700 doors-Sandell & Co.; 369 doors-Prior Wotton & Co.; 383 doors-T. Gabriel & Sons; 685 bdls. mouldings-Ketscher; 25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order"
34725,18830127p.73_p001.txt,147,Edward,Gothenburg,LONDON,W. R. Crow & Son; 66 bdls. mouldings,27 January 1883,doors,W. R. Crow & Son; 66 bdls. mouldings,"25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order","Edward (s)-Gothenburg-721 pkgs. mouldings and joinery-W. R. Crow & Son; 66 bdls. mouldings, 700 doors-Sandell & Co.; 369 doors-Prior Wotton & Co.; 383 doors-T. Gabriel & Sons; 685 bdls. mouldings-Ketscher; 25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order"
34725,18830127p.73_p001.txt,147,Edward,Gothenburg,LONDON,W. R. Crow & Son; 66 bdls. mouldings,27 January 1883,joinery,W. R. Crow,721 pkgs. mouldings and joinery-W. R. Crow & Son,"Edward (s)-Gothenburg-721 pkgs. mouldings and joinery-W. R. Crow & Son; 66 bdls. mouldings, 700 doors-Sandell & Co.; 369 doors-Prior Wotton & Co.; 383 doors-T. Gabriel & Sons; 685 bdls. mouldings-Ketscher; 25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order"
34725,18830127p.73_p001.txt,147,Edward,Gothenburg,LONDON,W. R. Crow & Son; 66 bdls. mouldings,27 January 1883,mouldings,W. R. Crow,721 pkgs. mouldings and joinery-W. R. Crow & Son,"Edward (s)-Gothenburg-721 pkgs. mouldings and joinery-W. R. Crow & Son; 66 bdls. mouldings, 700 doors-Sandell & Co.; 369 doors-Prior Wotton & Co.; 383 doors-T. Gabriel & Sons; 685 bdls. mouldings-Ketscher; 25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order"
34725,18830127p.73_p001.txt,147,Edward,Gothenburg,LONDON,W. R. Crow & Son; 66 bdls. mouldings,27 January 1883,mouldings,W. R. Crow & Son; 66 bdls. mouldings,66 bdls. mouldings,"Edward (s)-Gothenburg-721 pkgs. mouldings and joinery-W. R. Crow & Son; 66 bdls. mouldings, 700 doors-Sandell & Co.; 369 doors-Prior Wotton & Co.; 383 doors-T. Gabriel & Sons; 685 bdls. mouldings-Ketscher; 25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order"
34725,18830127p.73_p001.txt,147,Edward,Gothenburg,LONDON,W. R. Crow & Son; 66 bdls. mouldings,27 January 1883,mouldings,Ketscher,685 bdls. mouldings-Ketscher,"Edward (s)-Gothenburg-721 pkgs. mouldings and joinery-W. R. Crow & Son; 66 bdls. mouldings, 700 doors-Sandell & Co.; 369 doors-Prior Wotton & Co.; 383 doors-T. Gabriel & Sons; 685 bdls. mouldings-Ketscher; 25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order"
34725,18830127p.73_p001.txt,147,Edward,Gothenburg,LONDON,W. R. Crow & Son; 66 bdls. mouldings,27 January 1883,mouldings,W. R. Crow & Son; 66 bdls. mouldings,"25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order","Edward (s)-Gothenburg-721 pkgs. mouldings and joinery-W. R. Crow & Son; 66 bdls. mouldings, 700 doors-Sandell & Co.; 369 doors-Prior Wotton & Co.; 383 doors-T. Gabriel & Sons; 685 bdls. mouldings-Ketscher; 25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order"
34725,18830127p.73_p001.txt,147,Edward,Gothenburg,LONDON,W. R. Crow & Son; 66 bdls. mouldings,27 January 1883,oars,W. R. Crow & Son; 66 bdls. mouldings,"25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order","Edward (s)-Gothenburg-721 pkgs. mouldings and joinery-W. R. Crow & Son; 66 bdls. mouldings, 700 doors-Sandell & Co.; 369 doors-Prior Wotton & Co.; 383 doors-T. Gabriel & Sons; 685 bdls. mouldings-Ketscher; 25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order"
34725,18830127p.73_p001.txt,147,Edward,Gothenburg,LONDON,W. R. Crow & Son; 66 bdls. mouldings,27 January 1883,rickers,W. R. Crow & Son; 66 bdls. mouldings,"25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order","Edward (s)-Gothenburg-721 pkgs. mouldings and joinery-W. R. Crow & Son; 66 bdls. mouldings, 700 doors-Sandell & Co.; 369 doors-Prior Wotton & Co.; 383 doors-T. Gabriel & Sons; 685 bdls. mouldings-Ketscher; 25 prs. oars, 12 doz. rickers, 160 doors, 138 bdls. mouldings, 66 bdls. and 406 dozen boards-Order"
34726,18830127p.73_p001.txt,148,Golden Horn,Boston,LONDON,Drysdale,27 January 1883,doors,Drysdale,"50 bdls., 900 doors-Drysdale","Golden Horn (s)-Boston-50 bdls., 900 doors-Drysdale"
34727,18830127p.73_p001.txt,149,Bros.,Boston,LONDON,Drysdale,27 January 1883,staves,Drysdale,"4,800 staves-Drysdale","Bros. (s)-Boston-4,800 staves-Drysdale"
34728,18830127p.73_p001.txt,150,Kalos,Pascagoula,LONDON,Price & Pierce,27 January 1883,deals,Price and Pierce,"353 pcs. hewn, 422 pcs. sawn timber, 812 deals-Price & Pierce","Kalos-Pascagoula-353 pcs. hewn, 422 pcs. sawn timber, 812 deals-Price & Pierce"
34728,18830127p.73_p001.txt,150,Kalos,Pascagoula,LONDON,Price & Pierce,27 January 1883,hewn,Price and Pierce,"353 pcs. hewn, 422 pcs. sawn timber, 812 deals-Price & Pierce","Kalos-Pascagoula-353 pcs. hewn, 422 pcs. sawn timber, 812 deals-Price & Pierce"
34728,18830127p.73_p001.txt,150,Kalos,Pascagoula,LONDON,Price & Pierce,27 January 1883,sawn timber,Price and Pierce,"353 pcs. hewn, 422 pcs. sawn timber, 812 deals-Price & Pierce","Kalos-Pascagoula-353 pcs. hewn, 422 pcs. sawn timber, 812 deals-Price & Pierce"
34729,18830127p.73_p001.txt,151,Esdaile,St. John's,LONDON,Order,27 January 1883,deals,Order,"22,834 deals-Order","Esdaile-St. John's-22,834 deals-Order"
34730,18830127p.73_p001.txt,152,Norrona,Gothenburg,LONDON,"Peterson; 11 fms firewood, 61",27 January 1883,boards,Peterson,"9,394 deals and boards-Peterson","Norrona (s)-Gothenburg-9,394 deals and boards-Peterson; 11 fms firewood, 61,043 deals-With, Webster, & Co."
34730,18830127p.73_p001.txt,152,Norrona,Gothenburg,LONDON,"Peterson; 11 fms firewood, 61",27 January 1883,deals,Peterson,"9,394 deals and boards-Peterson","Norrona (s)-Gothenburg-9,394 deals and boards-Peterson; 11 fms firewood, 61,043 deals-With, Webster, & Co."
34730,18830127p.73_p001.txt,152,Norrona,Gothenburg,LONDON,"Peterson; 11 fms firewood, 61",27 January 1883,deals,"With, Webster, and Co","043 deals-With, Webster, & Co.","Norrona (s)-Gothenburg-9,394 deals and boards-Peterson; 11 fms firewood, 61,043 deals-With, Webster, & Co."
34730,18830127p.73_p001.txt,152,Norrona,Gothenburg,LONDON,"Peterson; 11 fms firewood, 61",27 January 1883,firewood,"Peterson; 11 fms firewood, 61","11 fms firewood, 61","Norrona (s)-Gothenburg-9,394 deals and boards-Peterson; 11 fms firewood, 61,043 deals-With, Webster, & Co."
34731,18830127p.73_p001.txt,153,El Dorado,Amsterdam,LONDON,Howard,27 January 1883,ebony,Howard,33 logs ebony-Howard,El Dorado-Amsterdam-33 logs ebony-Howard
34732,18830127p.73_p001.txt,155,William,Ostende,LONDON,W. R. Jones,27 January 1883,hewn timber,W. R. Jones,85 pcs. hewn timber-W. R. Jones,Jan. 16 William-Ostende-85 pcs. hewn timber-W. R. Jones
34826,18830203p.91.txt,67,Denmark,New York,LONDON,A. Brown,3 February 1883,staves,A. Brown,"1,000 staves-A. Brown","Jan. 25 Denmark (s)—New York—1,000 staves—A. Brown"
34827,18830203p.91.txt,68,The Queen,New York,LONDON,Order,3 February 1883,staves,Order,"3,769 staves-Order","26 The Queen (s)—New York—3,769 staves—Order"
34828,18830203p.91.txt,69,Pactolus,Belize,LONDON,C. Anderson,3 February 1883,curls mahogany,C. Anderson,"578 logs, 17 curls mahogany-C. Anderson","Pactolus—Belize—578 logs, 17 curls mahogany—C. Anderson"
34829,18830203p.91.txt,70,Angelica,Vefsen,LONDON,Order,3 February 1883,deals,Order,393 stds. deals-Order,27 Angelica (s)—Vefsen—393 stds. deals—Order
34830,18830203p.91.txt,71,City of Edinburgh,Calcutta,LONDON,Order,3 February 1883,ebony,Order,190 pcs. ebony-Order,29 City of Edinburgh (s)—Calcutta—190 pcs. ebony—Order
34831,18830203p.91.txt,72,Carib,Jamaica,LONDON,vitæ,3 February 1883,lancewood spars,vitæ,36 lancewood spars,"Carib (s)—Jamaica—6 t. lignum-vitæ, 36 lancewood spars—Order"
34831,18830203p.91.txt,72,Carib,Jamaica,LONDON,vitæ,3 February 1883,t lignum-vitæ,vitæ,6 t. lignum-vitæ,"Carib (s)—Jamaica—6 t. lignum-vitæ, 36 lancewood spars—Order"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,boards,"With, Webster, and Co","389 bdls. mouldings, 7,522 boards-With, Webster, & Co.","30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,boards,"With, Webster, & Co.",118 doz. boards,"30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,boards,"With, Webster, & Co.",539 doz. boards,"30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,crow,"With, Webster, & Co.",Crow & Co.,"30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,howard,"With, Webster, & Co.",Howard,"30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,laths,"With, Webster, & Co.",500 bdls. laths,"30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,laths,"With, Webster, & Co.",190 bdls. laths,"30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,mouldings,"With, Webster, and Co","389 bdls. mouldings, 7,522 boards-With, Webster, & Co.","30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,mouldings,"With, Webster, & Co.",97 bdls. mouldings,"30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,mouldings,"With, Webster, & Co.",137 bdls. mouldings,"30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,prier,"With, Webster, & Co.",Prier & Co.,"30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,sampson,"With, Webster, & Co.",Sampson & Co.,"30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,simpson,"With, Webster, & Co.",Simpson,"30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34832,18830203p.91.txt,73,Bele,Gothenburg,LONDON,"With, Webster, & Co.",3 February 1883,simson,"With, Webster, & Co.",Simson & Co.,"30 Bele (s)—Gothenburg—389 bdls. mouldings, 7,522 boards—With, Webster, & Co. ; 97 bdls. mouldings—Prier & Co. ; 137 bdls. mouldings—Crow & Co. ; 500 bdls. laths—Sampson & Co. ; 190 bdls. laths—Simson & Co. ; 118 doz. boards—Simpson ; 539 doz. boards—Howard"
34833,18830203p.91.txt,75,Minnet,Torekow,LONDON,Great Eastern Railway Co.,3 February 1883,deals,Great Eastern Railway Co,"949 pcs. hewn fir, 1,211 deals-Great Eastern Railway Co.","Jan. 23 Minnet—Torekow—949 pcs. hewn fir, 1,211 deals—Great Eastern Railway Co."
34833,18830203p.91.txt,75,Minnet,Torekow,LONDON,Great Eastern Railway Co.,3 February 1883,hewn fir,Great Eastern Railway Co,"949 pcs. hewn fir, 1,211 deals-Great Eastern Railway Co.","Jan. 23 Minnet—Torekow—949 pcs. hewn fir, 1,211 deals—Great Eastern Railway Co."
35016,18830217p.123_p002.txt,41,Glamis Castle,New York,LONDON,"Churchill ; 1,846 bdls. hoops, 3",17 February 1883,cs spokes,"Churchill ; 1,846 bdls. hoops, 3","10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order","Feb. 9 Glamis Castle (s)-New York-3,600 staves-Churchill ; 1,846 bdls. hoops, 3,141 bdls. staves-Tate & Son ; 10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order"
35016,18830217p.123_p002.txt,41,Glamis Castle,New York,LONDON,"Churchill ; 1,846 bdls. hoops, 3",17 February 1883,cs wheels,"Churchill ; 1,846 bdls. hoops, 3","10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order","Feb. 9 Glamis Castle (s)-New York-3,600 staves-Churchill ; 1,846 bdls. hoops, 3,141 bdls. staves-Tate & Son ; 10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order"
35016,18830217p.123_p002.txt,41,Glamis Castle,New York,LONDON,"Churchill ; 1,846 bdls. hoops, 3",17 February 1883,doors,"Churchill ; 1,846 bdls. hoops, 3","10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order","Feb. 9 Glamis Castle (s)-New York-3,600 staves-Churchill ; 1,846 bdls. hoops, 3,141 bdls. staves-Tate & Son ; 10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order"
35016,18830217p.123_p002.txt,41,Glamis Castle,New York,LONDON,"Churchill ; 1,846 bdls. hoops, 3",17 February 1883,headings,"Churchill ; 1,846 bdls. hoops, 3","10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order","Feb. 9 Glamis Castle (s)-New York-3,600 staves-Churchill ; 1,846 bdls. hoops, 3,141 bdls. staves-Tate & Son ; 10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order"
35016,18830217p.123_p002.txt,41,Glamis Castle,New York,LONDON,"Churchill ; 1,846 bdls. hoops, 3",17 February 1883,hoops,"Churchill ; 1,846 bdls. hoops, 3","1,846 bdls. hoops, 3","Feb. 9 Glamis Castle (s)-New York-3,600 staves-Churchill ; 1,846 bdls. hoops, 3,141 bdls. staves-Tate & Son ; 10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order"
35016,18830217p.123_p002.txt,41,Glamis Castle,New York,LONDON,"Churchill ; 1,846 bdls. hoops, 3",17 February 1883,mouldings,"Churchill ; 1,846 bdls. hoops, 3","10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order","Feb. 9 Glamis Castle (s)-New York-3,600 staves-Churchill ; 1,846 bdls. hoops, 3,141 bdls. staves-Tate & Son ; 10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order"
35016,18830217p.123_p002.txt,41,Glamis Castle,New York,LONDON,"Churchill ; 1,846 bdls. hoops, 3",17 February 1883,oars,"Churchill ; 1,846 bdls. hoops, 3","10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order","Feb. 9 Glamis Castle (s)-New York-3,600 staves-Churchill ; 1,846 bdls. hoops, 3,141 bdls. staves-Tate & Son ; 10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order"
35016,18830217p.123_p002.txt,41,Glamis Castle,New York,LONDON,"Churchill ; 1,846 bdls. hoops, 3",17 February 1883,staves,Churchill,"3,600 staves-Churchill","Feb. 9 Glamis Castle (s)-New York-3,600 staves-Churchill ; 1,846 bdls. hoops, 3,141 bdls. staves-Tate & Son ; 10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order"
35016,18830217p.123_p002.txt,41,Glamis Castle,New York,LONDON,"Churchill ; 1,846 bdls. hoops, 3",17 February 1883,staves,Tate,141 bdls. staves-Tate & Son,"Feb. 9 Glamis Castle (s)-New York-3,600 staves-Churchill ; 1,846 bdls. hoops, 3,141 bdls. staves-Tate & Son ; 10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order"
35016,18830217p.123_p002.txt,41,Glamis Castle,New York,LONDON,"Churchill ; 1,846 bdls. hoops, 3",17 February 1883,staves,"Churchill ; 1,846 bdls. hoops, 3","10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order","Feb. 9 Glamis Castle (s)-New York-3,600 staves-Churchill ; 1,846 bdls. hoops, 3,141 bdls. staves-Tate & Son ; 10 cs. spokes, 18 cs. wheels, 49 bdls. mouldings, 1,259 bdls. staves, 365 bdls. headings, 1,836 doors, 781 oars-Order"
