origin_port,destination_port,commodity,year,num_ships,num_cargo_items
Brevig,Dundee,lathwood,1877,1,1
Brevig,Dundee,mining,1877,1,1
Brevig,Dundee,mining timber,1877,3,4
Brevig,Dundee,mining timber,1883,1,1
Brevig,Dundee,oak,1877,1,1
Brevig,Dundee,pine deals and,1877,1,1
Brevig,Dundee,pit,1877,3,10
Brevig,Dundee,pit,1883,1,1
Brevig,Dundee,pit,1889,1,1
Brevig,Dundee,poles,1877,2,2
Brevig,Dundee,props,1877,4,4
Brevig,Dundee,props,1889,1,1
Brevig,Dundee,round,1877,2,5
Brevig,Dundee,round timber,1877,1,1
Brevig,Dundee,sawn fir,1885,1,1
Brevig,Dundee,sleepers,1877,1,1
Brevig,Dundee,spars,1877,2,2
Brevig,Dundee,square and,1877,1,1
Brevig,Dundee,square timber,1877,3,3
Brevig,Dundee,staves,1885,1,1
Brevig,Dundee,timber,1877,2,2
Brevig,Fleetwood,hewn fir,1895,1,1
Brevig,Fleetwood,props,1893,1,1
Brevig,Fleetwood,props,1895,1,1
Brevig,Goole,fir dressed oars,1891,1,1
Brevig,Goole,props,1889,1,1
Brevig,Goole,sleepers,1887,1,1
Brevig,Goole,spars,1891,1,1
Brevig,Goole,timber,1887,1,1
Brevig,Greenock,pit props,1893,1,1
Brevig,Grimsby,crowntrees,1891,1,1
Brevig,Grimsby,deals,1881,1,1
Brevig,Grimsby,deals,1889,1,1
Brevig,Grimsby,fir,1885,1,2
Brevig,Grimsby,fir,1887,1,1
Brevig,Grimsby,fir,1891,1,1
Brevig,Grimsby,fir,1893,2,3
Brevig,Grimsby,fir hewn,1893,1,1
Brevig,Grimsby,fir oars dressed,1893,1,1
Brevig,Grimsby,fir poles,1891,1,1
Brevig,Grimsby,fir spars,1891,1,1
Brevig,Grimsby,fir spars,1893,3,3
Brevig,Grimsby,firwood spars,1895,1,1
Brevig,Grimsby,hewn fir,1883,15,15
Brevig,Grimsby,hewn fir,1885,2,2
Brevig,Grimsby,hewn fir,1887,2,2
Brevig,Grimsby,hewn fir,1889,1,1
Brevig,Grimsby,hewn fir,1895,3,3
Brevig,Grimsby,hewn fir,1897,3,3
Brevig,Grimsby,mining timber,1889,1,1
Brevig,Grimsby,oak,1893,1,1
Brevig,Grimsby,oars,1881,1,1
Brevig,Grimsby,oars,1883,9,9
Brevig,Grimsby,oars,1885,3,3
Brevig,Grimsby,oars,1891,5,5
Brevig,Grimsby,oars,1893,1,1
Brevig,Grimsby,oars,1897,1,1
Brevig,Grimsby,pairs,1891,1,1
Brevig,Grimsby,partly square mining timber,1897,1,1
Brevig,Grimsby,pit,1881,2,2
Brevig,Grimsby,pit,1899,1,1
Brevig,Grimsby,pit props,1893,1,1
Brevig,Grimsby,pitwood,1899,1,1
Brevig,Grimsby,poles,1883,1,1
Brevig,Grimsby,poles,1889,1,1
Brevig,Grimsby,props,1881,1,1
Brevig,Grimsby,props,1883,5,5
Brevig,Grimsby,props,1885,2,2
Brevig,Grimsby,props,1887,3,3
Brevig,Grimsby,props,1889,12,12
Brevig,Grimsby,props,1891,1,1
Brevig,Grimsby,props,1893,1,1
Brevig,Grimsby,props,1897,1,1
Brevig,Grimsby,rickers,1881,1,1
Brevig,Grimsby,rickers,1883,1,1
Brevig,Grimsby,round fir,1883,1,1
Brevig,Grimsby,round fir,1889,2,2
Brevig,Grimsby,round timber,1881,2,2
Brevig,Grimsby,round timber,1883,2,2
Brevig,Grimsby,round timber,1885,2,2
Brevig,Grimsby,round timber,1889,5,5
Brevig,Grimsby,round timber,1891,1,1
Brevig,Grimsby,sleepers,1883,1,1
Brevig,Grimsby,spars,1881,2,2
Brevig,Grimsby,spars,1883,5,5
Brevig,Grimsby,spars,1885,5,5
Brevig,Grimsby,spars,1889,2,2
Brevig,Grimsby,spars,1891,5,5
Brevig,Grimsby,spars,1893,1,1
Brevig,Grimsby,spars,1897,1,1
Brevig,Grimsby,spars,1899,2,2
Brevig,Grimsby,spars and oars,1893,2,2
Brevig,Grimsby,square fir,1883,1,1
Brevig,Grimsby,square fir,1889,1,1
Brevig,Grimsby,square fir timber,1885,1,1
Brevig,Grimsby,square fir timber,1893,1,1
Brevig,Grimsby,square timber,1881,3,3
Brevig,Grimsby,square timber,1883,2,2
Brevig,Grimsby,square timber,1885,1,1
Brevig,Grimsby,square timber,1889,9,10
Brevig,Grimsby,square timber,1891,1,1
Brevig,Grimsby,square timber,1893,1,1
Brevig,Grimsby,telegraph,1893,1,1
Brevig,Grimsby,timber,1881,1,1
Brevig,Grimsby,timber,1887,1,1
Brevig,Grimsby,timber,1889,1,1
Brevig,Grimsby,timber,1899,1,1
Brevig,Hull (Queen's Dock),props,1899,1,1
Brevig,Hull (Queen's Dock),spars,1895,1,1
Brevig,Hull (Queen's Dock),spars,1899,1,1
Brevig,Hull (Queen's Dock),sqr,1899,1,1
Brevig,Hull (Queen's Dock),telegraph,1895,2,2
Brevig,Inverness,fir battens,1893,1,1
Brevig,Inverness,fir pit props,1891,1,1
Brevig,Inverness,pit,1889,1,1
Brevig,Irvine,fir battens,1893,1,1
Brevig,LONDON N.E,pit props,1895,1,1
Brevig,Lerwick,ash,1895,1,1
Brevig,Lerwick,crooks,1899,1,1
Brevig,Lerwick,deals,1895,1,1
Brevig,Lerwick,fir,1891,1,1
Brevig,Lerwick,fir battens,1899,1,1
Brevig,Lerwick,fir crooks,1895,1,1
Brevig,Lerwick,firewood,1891,1,1
Brevig,Lerwick,firewood,1895,1,1
Brevig,Lerwick,hewn,1891,1,2
Brevig,Lerwick,hewn ash,1899,1,1
Brevig,Lerwick,hewn birch,1891,1,1
Brevig,Lerwick,hewn birch,1895,1,1
Brevig,Lerwick,hewn fir,1895,1,1
Brevig,Lerwick,hewn logs,1899,1,1
Brevig,Lerwick,oars,1899,1,1
Brevig,Lerwick,pitprops,1899,1,1
Brevig,Lerwick,rickers,1899,1,1
Brevig,Lerwick,spars,1895,1,1
Brevig,Liverpool,balks,1885,1,1
Brevig,Liverpool,battens,1887,1,1
Brevig,Liverpool,fir,1893,1,2
Brevig,Liverpool,firewood,1874,1,1
Brevig,Liverpool,hewn fir,1883,1,1
Brevig,Liverpool,hewn fir,1887,1,1
Brevig,Liverpool,hewn fir,1895,1,1
Brevig,Liverpool,lathwood,1874,1,1
Brevig,Liverpool,mining,1897,1,2
Brevig,Liverpool,mining timber,1887,1,1
Brevig,Liverpool,palings,1883,1,1
Brevig,Liverpool,poles,1874,1,1
Brevig,Liverpool,poles,1875,1,1
Brevig,Liverpool,poles,1883,2,2
Brevig,Liverpool,poles,1885,1,1
Brevig,Liverpool,props,1875,1,1
Brevig,Liverpool,props,1883,3,3
Brevig,Liverpool,props,1885,1,1
Brevig,Liverpool,props,1887,1,1
Brevig,Liverpool,props,1893,1,2
Brevig,Liverpool,red wood,1875,1,1
Brevig,Liverpool,rickers,1874,1,1
Brevig,Liverpool,sleepers,1895,1,1
Brevig,Liverpool,spars,1874,1,1
Brevig,Liverpool,timber,1874,1,1
Brevig,Liverpool,timber,1879,1,1
Brevig,Liverpool,timber,1893,1,2
Brevig,Liverpool,wood,1885,1,1
Brevig,London,fir hewn,1893,1,1
Brevig,London,fir pit props,1893,1,1
Brevig,London,hewn fir,1887,1,1
Brevig,London,pit,1875,1,1
Brevig,London,pit,1883,1,1
Brevig,London,props,1885,2,2
Brevig,London,props,1897,1,1
Brevig,London,round timber,1885,1,1
Brevig,London,square timber,1885,1,1
Brevig,London,timber,1875,1,1
Brevig,London (Silvertown),props,1889,1,1
Brevig,London (Silvertown),square timber,1889,1,1
Brevig,London (Tilbury Docks),fir,1893,2,2
Brevig,London (Tilbury Docks),fir props,1893,1,1
Brevig,London (Tilbury Docks),fir rickers,1893,1,1
Brevig,London (Tilbury Docks),hewn fir,1889,1,1
Brevig,London (Tilbury Docks),hewn fir,1893,2,2
Brevig,London (Tilbury Docks),hewn fir,1897,1,1
Brevig,London (Tilbury Docks),hewn fir,1898,1,1
Brevig,London (Tilbury Docks),mining timber,1893,1,1
Brevig,London (Tilbury Docks),pit,1891,1,1
Brevig,London (Tilbury Docks),square timber,1891,1,1
Brevig,London (Tilbury Docks),staves,1891,1,1
Brevig,Londonderry,firewood,1885,1,1
Brevig,Londonderry,sawn fir,1885,1,1
Brevig,Londonderry,staves,1885,1,1
Brevig,Lynn,battens,1879,1,1
Brevig,Lynn,battens,1893,1,1
Brevig,Lynn,boards,1879,1,1
Brevig,Lynn,deals,1879,1,1
Brevig,Lynn,fir,1885,1,1
Brevig,Lynn,fir hewn,1881,1,1
Brevig,Lynn,fir hewn,1893,2,2
Brevig,Lynn,fir pit props,1893,1,1
Brevig,Lynn,fir props,1893,2,2
Brevig,Lynn,fir sleepers,1893,1,1
Brevig,Lynn,firewood,1887,1,1
Brevig,Lynn,hewn fir,1883,10,10
Brevig,Lynn,hewn fir,1885,3,3
Brevig,Lynn,hewn fir,1887,4,4
Brevig,Lynn,hewn fir,1889,1,1
Brevig,Lynn,hewn fir,1893,3,3
Brevig,Lynn,mining timber,1885,2,2
Brevig,Lynn,partly square timber,1891,1,1
Brevig,Lynn,pit,1881,3,3
Brevig,Lynn,pit,1883,1,1
Brevig,Lynn,pit,1885,2,2
Brevig,Lynn,pit,1889,1,1
Brevig,Lynn,pit,1891,2,2
Brevig,Lynn,pit props,1893,1,1
Brevig,Lynn,pitprops,1899,1,1
Brevig,Lynn,props,1883,1,1
Brevig,Lynn,props,1885,2,2
Brevig,Lynn,props,1887,2,2
Brevig,Lynn,props,1889,3,3
Brevig,Lynn,props,1893,1,1
Brevig,Lynn,sawn fir,1883,1,1
Brevig,Lynn,square timber,1881,2,2
Brevig,Lynn,square timber,1889,3,3
Brevig,Lynn,square timber,1891,1,1
Brevig,Lynn,timber,1879,1,1
Brevig,Lynn,timber,1881,1,1
Brevig,Montrose,battens,1883,1,1
Brevig,Montrose,birch billetwood,1881,1,1
Brevig,Montrose,fir,1881,1,1
Brevig,Montrose,fir hewn,1881,1,1
Brevig,Montrose,hewn fir,1883,1,1
Brevig,Montrose,rickers,1883,1,1
Brevig,Montrose,spars,1883,1,1
Brevig,NOTICES TO CREDITORS,mining timber,1889,1,1
Brevig,NOTICES TO CREDITORS,props,1889,1,1
Brevig,NOTICES TO CREDITORS,square timber,1889,1,1
Brevig,Newport,fir,1889,2,2
Brevig,Newport,fir hewn,1881,1,1
Brevig,Newport,hewn fir mining timber,1893,1,1
Brevig,Newport,mining timber,1881,1,1
Brevig,Newport,mining timber,1883,1,1
Brevig,Newport,pit,1881,2,2
Brevig,Newport,pit,1883,1,1
Brevig,Newport,pit,1887,1,1
Brevig,Newport,pit props,1893,1,1
Brevig,Newport,pitwood,1895,2,2
Brevig,Newport,props,1883,1,1
Brevig,Newport,sawn fir,1889,1,1
Brevig,Newport,spars,1881,1,1
Brevig,Newport,square timber,1881,1,1
Brevig,Newry,battens,1881,1,1
Brevig,Newry,fir,1881,1,1
Brevig,Newry,hewn fir,1887,1,1
Brevig,Newry,pit,1887,1,1
Brevig,PRINCE'S DOCK,spars,1895,1,1
Brevig,Poole,hewn,1885,1,1
Brevig,Poole,hewn fir,1885,1,1
Brevig,Poole,hewn fir,1887,3,3
Brevig,Poole,mining timber,1891,1,1
Brevig,Poole,partly square timber,1881,1,1
Brevig,Poole,pit,1881,1,1
Brevig,Poole,pit,1883,2,2
Brevig,Poole,pit,1887,1,1
Brevig,Poole,pit props,1895,1,1
Brevig,Poole,pitwood,1895,1,1
Brevig,Poole,poles,1881,1,1
Brevig,Poole,props,1881,1,1
Brevig,Poole,props,1883,1,1
Brevig,Poole,props,1885,1,1
Brevig,Poole,props,1891,1,1
Brevig,Poole,square timber,1881,1,1
Brevig,Sligo,fir,1883,1,1
Brevig,Sligo,fir,1889,1,1
Brevig,Sligo,hewn fir,1883,1,1
Brevig,Sligo,hewn fir,1889,1,1
Brevig,Sligo,pit,1881,1,1
Brevig,Sligo,pit,1883,1,1
Brevig,Sligo,spars,1883,1,1
Brevig,Stockton,fir hewn,1881,1,1
Brevig,Stockton,firewood,1881,1,1
Brevig,Stockton,hewn fir,1885,1,1
Brevig,Stockton,hewn fir,1889,1,1
Brevig,Stockton,hewn fir,1895,2,2
Brevig,Stockton,hewn fir pit,1888,1,1
Brevig,Stockton,pit,1883,1,1
Brevig,Stockton,pit,1889,1,1
Brevig,Stockton,sawn fir,1895,1,1
Brevig,Stockton,spars,1881,1,1
Brevig,Stockton,split,1881,1,1
Brevig,Stockton,square timber,1881,2,2
Brevig,TILBURY,hewn fir,1885,1,1
Brevig,Truro,fir hewn,1881,1,1
Brevig,Truro,fir sawn,1881,1,1
Brevig,Truro,hewn,1885,1,1
Brevig,Truro,hewn fir,1885,1,1
Brevig,Truro,hewn fir,1893,1,1
Brevig,Truro,sawn fir,1893,1,1
Brevig,Truro,spars,1881,1,1
Brevig,Tyne,battens,1885,1,1
Brevig,Tyne,battens,1887,2,2
Brevig,Tyne,deals and battens,1895,1,1
Brevig,Tyne,fir,1889,1,1
Brevig,Tyne,hewn fir,1885,1,1
Brevig,Tyne,mining timber,1881,3,3
Brevig,Tyne,mining timber,1883,1,1
Brevig,Tyne,mining timber,1887,1,1
Brevig,Tyne,mining timber,1891,1,1
Brevig,Tyne,partly square mining timber,1881,1,1
Brevig,Tyne,partly square timber,1881,3,3
Brevig,Tyne,partly square timber,1885,1,1
Brevig,Tyne,partly square timber,1889,1,1
Brevig,Tyne,partly squared timber,1887,1,1
Brevig,Tyne,pit,1881,4,4
Brevig,Tyne,pit,1883,1,1
Brevig,Tyne,pit,1885,1,1
Brevig,Tyne,pit,1887,1,1
Brevig,Tyne,pit,1889,2,2
Brevig,Tyne,pit,1891,1,1
Brevig,Tyne,poles,1881,1,1
Brevig,Tyne,poles,1883,1,1
Brevig,Tyne,props,1881,4,4
Brevig,Tyne,props,1883,2,2
Brevig,Tyne,props,1887,2,2
Brevig,Tyne,props,1889,2,2
Brevig,Tyne,props,1891,1,1
Brevig,Tyne,props,1893,1,2
Brevig,Tyne,round mining timber,1889,1,1
Brevig,Tyne,round timber,1881,3,3
Brevig,Tyne,round timber,1891,1,1
Brevig,Tyne,sawn fir,1889,2,2
Brevig,Tyne,spars,1883,1,1
Brevig,Tyne,spars,1885,1,1
Brevig,Tyne,square timber,1881,1,1
Brevig,Tyne,square timber,1889,1,1
Brevig,Tyne,square timber,1891,1,1
Brevig,Wexford,battens,1883,1,1
Brevig,Wexford,hewn fir,1883,1,1
Brevig,Wexford,spars,1883,1,1
Brevig,Wick,birch,1895,1,1
Brevig,Wick,sawn fir,1895,1,1
Brevig,Wick,spars,1895,1,1
Brewers Lagoon,Tyne,fantails,1893,1,1
Brewers Lagoon,Tyne,logs,1893,1,2
Bridgewater,Bristol,boards,1881,1,1
Bridgewater,Bristol,deals,1881,1,1
Bridgewater,Bristol,deals,1883,1,1
Bridgewater,Bristol,ends,1881,1,1
Bridgewater,Dundee,deals,1877,1,1
Bridgewater,Dundee,ends,1877,1,1
Bridgewater,Dundee,last,1877,1,1
Bridgewater,Dundee,palings,1877,1,1
Bridgewater,Dundee,scantlings,1877,1,1
Bridgewater,Liverpool,battens,1883,1,1
Bridgewater,Liverpool,deals,1881,1,2
Bridgewater,Liverpool,deals,1883,2,3
Bridgewater,Liverpool,ends,1874,1,1
Bridgewater,Liverpool,scantlings,1881,1,1
Bridgewater,London,battens,1883,1,1
Bridgewater,London,deals,1883,1,2
"Bridgewater, N.S.",Liverpool,deals,1883,1,2
"Bridgewater, N.S.",Liverpool,sawn fir,1883,1,1
"Bridgewater, N.S.",Tyne,fir,1881,1,1
Bridgwater,Bristol,deals,1885,2,2
Bridgwater,Bristol,posts,1877,1,1
Bridgwater,Bristol,rails,1877,1,1
Bridgwater,Dundee,timber,1877,1,1
Bridgwater,Grimsby,fir sawn,1881,1,1
Bridgwater,Liverpool,deals,1881,1,1
Brisbane,London,logs,1881,5,5
Bristol,London,sawn fir hoops,1893,1,1
Broke,Grimsby,deals,1885,1,1
Bruges,Liverpool,oak,1879,1,1
Bruges,London,carved wood,1881,1,1
Bruges,Poole,spars,1885,1,1
Brunne,Borrowstounness,battens,1887,1,1
Brunne,Dundee,battens,1889,2,2
Brunne,Greenock,firewood,1889,1,1
Brunne,London,firewood,1889,2,2
Brunswick,Bristol,deals,1877,1,1
Brunswick,Bristol,pitch pine timber,1877,1,1
Brunswick,Bristol,staves,1879,1,1
Brunswick,Cliffe,pitch,1889,1,1
Brunswick,Cliffe,pitch pine,1889,1,1
Brunswick,Cliffe,sawn pitch pine,1889,1,1
Brunswick,Dundee,deals,1883,1,1
Brunswick,Dundee,hewn fir,1883,1,1
Brunswick,Dundee,sawn fir,1883,1,1
Brunswick,Fleetwood,deals,1889,1,1
Brunswick,Fleetwood,hewn fir,1889,1,1
Brunswick,Fleetwood,pitch pine ends,1881,1,1
Brunswick,Fleetwood,sawn fir,1891,1,1
Brunswick,Greenock,deals,1891,1,1
Brunswick,Greenock,timber,1891,1,1
Brunswick,Grimsby,deals,1881,1,1
Brunswick,Grimsby,timber,1881,1,1
Brunswick,Limerick,fir deals,1893,1,1
Brunswick,Limerick,fir timber,1893,1,1
Brunswick,Limerick,hewn fir,1893,1,1
Brunswick,Liverpool,chestnut,1895,1,1
Brunswick,Liverpool,deals,1891,1,2
Brunswick,Liverpool,hewn pitch pine,1885,1,1
Brunswick,Liverpool,oak,1889,1,1
Brunswick,Liverpool,pitch,1885,1,1
Brunswick,Liverpool,pitch,1891,1,1
Brunswick,Liverpool,pitch pine timber,1891,1,1
Brunswick,Liverpool,poplar,1895,1,1
Brunswick,Liverpool,redwood,1891,1,1
Brunswick,Liverpool,sawn pitch pine,1885,1,1
Brunswick,Liverpool,staves,1889,1,1
Brunswick,Liverpool,whitewood,1895,1,1
Brunswick,London,deals,1885,1,1
Brunswick,London,firewood,1883,1,1
Brunswick,London,hewn fir,1885,1,1
Brunswick,London,sawn fir,1885,1,1
Brunswick,Tyne,pine,1889,1,1
Brunswick,Tyne,pitch pine,1889,1,1
"Brunswick, Ga.",Bristol,hewn pine timber,1887,1,1
"Brunswick, Ga.",Bristol,pitch,1887,1,1
"Brunswick, Ga.",Liverpool,deals,1891,1,1
"Brunswick, Ga.",Liverpool,hewn,1887,1,1
"Brunswick, Ga.",Liverpool,hewn and,1887,1,1
"Brunswick, Ga.",Liverpool,hewn timber,1887,1,1
"Brunswick, Ga.",Liverpool,pitch,1887,1,1
"Brunswick, Ga.",Liverpool,pitch pine,1887,1,1
"Brunswick, Ga.",Liverpool,sawn and,1887,1,1
"Brunswick, Ga.",Liverpool,sawn sup,1891,1,1
"Brunswick, Ga.",Liverpool,sawn timber,1887,2,2
"Brunswick, Ga.",Liverpool (Coburg Dock),poplar,1895,1,1
"Brunswick, Ga.",London,lumber,1881,1,1
"Brunswick, Geo.",Goole,deals,1891,1,1
"Brunswick, Geo.",Goole,sawn fir timber,1891,1,1
"Brunswick, Georgia",GOVERNMENT DOCK BUOYS,deals,1885,1,1
"Brunswick, Georgia",GOVERNMENT DOCK BUOYS,pine,1885,1,1
"Brunswick, Georgia",London,pitch pine,1881,1,1
"Brunswick, U.S.",Cliffe,deals,1889,1,1
"Brunswick, U.S.",Cliffe,sawn timber,1889,1,1
"Brunswick, U.S.",Cliffe,timber,1889,1,1
Brussels,London,deals,1889,1,1
Brussels,London,wood,1881,2,2
Brussels,London,wood,1899,1,1
Brussels,Lynn,deals,1889,1,1
Bstaiamitz,London,round timber,1881,1,1
Buctouche,Bristol,deals,1874,1,1
Buctouche,Bristol,deals,1889,1,1
Buctouche,Bristol,sawn birch,1889,1,1
Buctouche,Bristol,spruce,1889,1,2
Buctouche,CURRENT PRICES,deals,1875,1,1
Buctouche,Dundee,boards,1877,1,1
Buctouche,Dundee,deals,1875,1,1
Buctouche,Dundee,deals,1877,1,1
Buctouche,Grimsby,deals,1889,1,1
Buctouche,Liverpool,birch timber,1881,1,1
Buctouche,Liverpool,boards,1881,1,1
Buctouche,Liverpool,deals,1874,1,1
Buctouche,Liverpool,deals,1879,3,3
Buctouche,Liverpool,deals,1881,5,7
Buctouche,Liverpool,deals,1883,3,5
Buctouche,Liverpool,deals,1887,2,2
Buctouche,Liverpool,deals,1889,4,9
Buctouche,Liverpool,ends,1874,1,1
Buctouche,Liverpool,ends,1883,1,1
Buctouche,Liverpool,ends,1887,1,1
Buctouche,Liverpool,hardwood deals,1889,1,1
Buctouche,Liverpool,hardwood ends,1889,1,1
Buctouche,Liverpool,scantlings,1874,1,1
Buctouche,Liverpool,scantlings,1881,2,2
Buctouche,Liverpool,scantlings,1883,3,3
Buctouche,Liverpool,scantlings,1887,1,1
Buctouche,Liverpool,scantlings,1889,4,4
Buctouche,Liverpool,timber,1874,1,1
Buctouche,London,deals,1883,2,3
Buctouche,London,deals,1889,2,5
Buctouche,London,palings,1883,1,1
Buctouche,London,scantlings,1883,1,1
Buctouche,London,scantlings,1889,2,2
Buctouche,NEW YORK,birch timber,1875,1,1
Buctouche,NEW YORK,boards,1875,1,6
Buctouche,NEW YORK,deals,1875,1,27
Buctouche,NEW YORK,ends,1875,1,12
Buctouche,NEW YORK,laths,1875,1,1
Buctouche,NEW YORK,mining timber,1875,1,1
Buctouche,NEW YORK,order,1875,1,1
Buctouche,NEW YORK,palings,1875,1,4
Buctouche,NEW YORK,pickets,1875,1,2
Buctouche,NEW YORK,pine,1875,1,1
Buctouche,NEW YORK,pit,1875,1,1
Buctouche,NEW YORK,scantlings,1875,1,4
Buctouche,NEW YORK,spars,1875,1,1
Buctouche,NEW YORK,tamarac,1875,1,1
Buctouche,NEW YORK,timber,1875,1,8
Buctouche,Newport,deals,1885,1,1
Buctouche,Newport,fir sawn,1881,1,1
Buctouche,Tyne,deals,1887,1,1
Buctouche,Tyne,deals,1889,1,1
Buctouche,Tyne,sawn beech,1887,1,1
Buctouche,Tyne,sleepers,1887,1,1
Buenos Aires,Dundee,logs,1891,1,2
Buenos Aires,Fleetwood,boards,1891,1,1
Buenos Aires,Grimsby,timber,1885,1,1
Buenos Aires,Liverpool,grenier,1891,1,1
Buenos Aires,Liverpool,logs,1883,1,1
Buenos Aires,Liverpool,logs,1891,2,2
Buenos Aires,Liverpool,logs,1892,1,2
Buenos Aires,Liverpool (Coburg Dock),quebracha,1897,1,1
Buenos Aires,London,timber,1885,1,1
Bullriver,London (Tilbury Docks),fan,1891,1,1
Bullriver,London (Tilbury Docks),logs,1891,1,1
Bunbury,London (Tilbury Docks),jarrah,1899,1,1
Bure,Bristol,deals,1887,1,1
Bure,Dundee,battens,1887,1,1
Bure,Exeter,battens,1885,1,1
Bure,Exeter,fir deals,1893,1,1
Bure,Exeter,firewood,1885,1,1
Bure,Grimsby,deals &c,1891,1,1
Bure,Grimsby,fir,1891,2,2
Bure,Grimsby,sawn fir,1887,2,2
Bure,London,firewood,1887,2,2
Bure,London,staves,1887,1,1
Bure,Poole,sawn fir,1885,1,1
Bure,Wick,sawn fir,1887,1,1
Burea,Bristol,deals,1875,2,3
Burea,Bristol,deals,1891,1,1
Burea,Bristol,hewn pitch pine timber,1875,1,1
Burea,Bristol,pitch pine planks,1875,1,1
Burea,Bristol,sawn pitch pine timber,1875,1,1
Burea,Cork,battens,1885,1,1
Burea,Liverpool,deals,1874,1,1
Burea,London,deals and ends,1883,1,1
Burea,London,firewood,1883,1,1
Burea,Truro,hewn fir,1889,1,1
Burea,Truro,sawn fir,1889,1,1
Bureo,Liverpool,deals,1874,1,1
Burrard's Inlet,London,lumber,1884,1,1
Burrard's Inlet,London,spars,1884,1,1
Burria,London,firewood,1899,1,1
Burso,Dover,sawn,1891,1,1
Byake,Grimsby,deals,1885,1,1
Byake,Grimsby,firewood,1885,1,1
Byake,Grimsby,sawn fir,1885,1,1
Byake,London,deals,1885,1,1
Byske,Borrowstounness,hewn timber,1883,1,1
Byske,Bristol,deals,1887,1,1
Byske,Greenock,hewn fir,1885,1,1
Byske,Greenock,sawn fir,1885,1,1
Byske,Grimsby,deals and battens,1895,1,1
Byske,Grimsby,sawn fir,1885,1,1
Byske,Grimsby,spars,1881,1,1
Byske,Inverness,firewood,1883,2,2
Byske,Inverness,hewn timber,1883,1,1
Byske,Inverness,sawn fir,1883,1,1
Byske,Liverpool,firewood,1889,1,1
Byske,London,deals,1893,1,1
Byske,London,firewood,1895,1,1
Byske,Lynn,battens,1879,1,1
Byske,Lynn,deals,1893,1,1
Byske,Lynn,firewood,1893,1,1
Byske,Milford,battens,1891,1,1
Byske,Milford,firewood,1891,1,1
Byske,Newport,hewn fir,1884,1,1
Byske,Poole,deals,1887,1,1
Byske,Poole,sawn fir,1883,1,1
Byske,Poole,spars,1883,1,1
Byske,Stockton,battens,1881,1,1
Byske,Stockton,deals and ends,1883,1,1
Byske,Stockton,fir hewn,1881,2,2
Byske,Stockton,hewn fir,1883,1,1
Byske,Tyne,battens,1883,1,1
Byske,Tyne,deals,1883,1,1
Byske,Wexford,deals,1883,1,1
Byske,Wexford,sawn fir,1883,1,1
Byxke,Liverpool,firewood,1891,1,1
C. Helsingfors,Inverness,sawn fir,1887,1,1
C. Helsingfors,Inverness,staves,1887,1,1
Ca'cutta,London (Tilbury Docks),logs,1892,1,1
Cabarati,London,logs,1897,1,2
Cabarete,Liverpool,crutches,1883,1,1
Cabarete,Liverpool,curls,1883,1,1
Cabarete,Liverpool,logs,1883,1,2
Cabarete,London (Tilbury Docks),curls,1893,1,1
Cabarete,London (Tilbury Docks),logs,1893,1,2
Cabenda,Liverpool,billets,1881,1,2
Cabenda,Liverpool,billets,1883,1,1
Caderona,Dover,fir hop poles,1885,1,1
Cadiz,Newport,oak,1883,1,1
Caen,Bristol,pitwood,1885,1,1
Caen,London,hewn pitwood,1885,1,1
Caen,London,pitwood,1899,1,1
Caen,Newport,hewn fir pitwood,1885,1,1
Caen,Newport,hewn pitwood,1885,1,1
Caen,Newport,pitwood,1885,2,2
Caen,Poole,hewn pitwood,1885,1,1
Caen,Tyne,hewn pitwood,1885,1,1
Cagliari,London,walnut,1891,1,1
Cagliari,London (Tilbury Docks),timber,1891,1,1
Calabar,London,ebony,1883,1,1
Calais,Bristol,deals,1877,1,1
Calais,Bristol,pickets,1877,1,1
Calais,Dover,hewn wood,1883,1,1
Calais,Dundee,birch,1875,1,1
Calais,Dundee,birch boards,1875,1,1
Calais,Dundee,deals,1875,1,4
Calais,Dundee,elm,1875,1,1
Calais,Dundee,ends,1875,1,1
Calais,Dundee,pine,1875,1,2
Calais,Dundee,sawn birch,1875,1,1
Calais,Dundee,spruce,1875,1,2
Calcutta,Borrowstounness,teak,1893,1,1
Calcutta,Dundee,walnut,1897,1,1
Calcutta,Greenock,teak,1889,1,1
Calcutta,Liverpool,planks,1891,1,1
Calcutta,Liverpool,teak,1891,1,1
Calcutta,Liverpool,teak,1893,1,1
Calcutta,London,ebony,1883,1,1
Calcutta,London,logs,1881,2,2
Calcutta,London,planks,1883,1,1
Calcutta,London,planks,1891,1,1
Calcutta,London,redwood,1881,1,1
Calcutta,London,teak,1884,1,1
Calcutta,London,teak,1891,1,1
Calcutta,London (Tilbury Docks),teak,1887,1,1
Calcutta,London (Tilbury Docks),teak,1891,1,1
