port_name,port_type,year,num_ships,num_cargo_items,top_commodity_1,top_commodity_2,top_commodity_3
PRINCES DOCK,destination,1899,14,15,deals,firewood,timber
PROCEEDINGS UNDER CESSIO,destination,1889,4,5,firewood,battens,props
PROCEEDINGS UNDER CESSIO,destination,1895,4,5,fir spars,mining boards,props
PUGET SOUND,origin,1895,1,0,,,
PURFLEET,destination,1887,3,3,hewn fir,wood,
PURFLEET,destination,1889,25,36,firewood,deals,fir sawn
Pabos,origin,1883,1,3,pine,deals,spruce
Pabos,origin,1891,1,1,deals,,
Pabos,origin,1893,1,1,fir deals,,
Paimboeuf,origin,1889,1,1,pit,,
Paimpol,origin,1877,1,0,,,
Paimpol,origin,1881,2,2,fir hewn,pit,
Paimpol,origin,1883,19,19,pitwood,hewn fir,props
Paimpol,origin,1884,2,2,pitwood,,
Paimpol,origin,1885,5,5,hewn fir,pitwood,hewn pitwood
Paimpol,origin,1891,3,3,pitwood,pit props,
Paimpol,origin,1899,1,1,pitwood,,
Palermo,origin,1891,1,1,wood,,
Panama,origin,1891,1,1,cedar,,
Panama,origin,1893,1,1,,,
Panillac,origin,1897,1,1,pitwood,,
Panillac,origin,1899,4,4,pitwood,,
Pansborg,origin,1899,1,4,deals,scantlings,spruce
Pantine,origin,1899,1,1,pitwood,,
Papenberg,origin,1874,1,1,paper pulp,,
Papenburg,origin,1885,1,1,pit,,
Papenburg,origin,1887,2,2,pit,,
Papenburg,origin,1893,1,1,mining timber,,
Paquebot de Brest,origin,1887,1,0,,,
Para,origin,1874,1,1,logs,,
Para,origin,1881,1,2,hardwood,crotches,
Parabobo,origin,1881,1,4,deals,scantlings,ends
Parahyba,origin,1885,1,1,wood,,
Parell,origin,1881,1,0,,,
Paris,origin,1874,1,1,logs,,
Parisienne,origin,1885,1,0,,,
Parlamar,origin,1891,1,1,lignum,,
Parnham,origin,1891,1,4,deals,scantlings,ends
Parr.boro,origin,1891,1,3,deals,scantlings,
"Parraboro', N.S.",origin,1881,1,3,scantlings,deals,boards
Parrsboro,origin,1881,1,1,deals,,
Parrsboro,origin,1883,5,11,deals,ends,scantlings
Parrsboro,origin,1884,1,1,deals,,
Parrsboro,origin,1885,20,49,deals,scantlings,boards
Parrsboro,origin,1887,15,42,deals,scantlings,spruce
Parrsboro,origin,1889,10,15,deals,scantlings,boards
Parrsboro,origin,1891,5,14,deals,scantlings,ends
Parrsboro,origin,1893,2,3,deals,scantlings,fir deals and ends
Parrsboro,origin,1895,5,9,deals,scantlings,battens and deals
"Parrsboro', N.B.",origin,1891,1,3,deals,scantlings,
Parrsboroug,origin,1893,1,2,fir deals and battens,sawn birch,
Parrsborough N.S.,origin,1885,1,4,deals,scantlings,boards
"Parrsborough, N S.",origin,1893,1,1,deals,,
"Parrsborough, N.S.",origin,1881,1,5,deals,staves,boards
"Parrsborough, N.S.",origin,1889,1,4,deals,scantlings,boards
Parrsbro',origin,1879,1,1,deals,,
Parrsbro',origin,1889,4,4,deals,boards,
Parrsbro',origin,1897,1,1,sawn birch,,
"Parrsbro', N.S.",origin,1883,1,2,deals,ends,
"Parrsbro', N.T.",origin,1883,1,4,deals,scantlings,ends
Parrshow,origin,1877,1,2,deals and ends,palings,
Parsbro',origin,1891,1,3,deals,scantlings,
Parva,origin,1889,1,1,deals and battens,,
Pasages,origin,1891,1,1,pitwood,,
Pascagoula,origin,1875,5,10,deals,timber,satinwood
Pascagoula,origin,1877,4,7,deals,timber,
Pascagoula,origin,1881,8,15,deals,timber,hewn fir
Pascagoula,origin,1883,10,19,deals,staves,sawn fir
Pascagoula,origin,1884,2,3,sawn pine,hewn pine,
Pascagoula,origin,1885,5,9,deals,pitch,hewn and sawn timber
Pascagoula,origin,1886,1,1,deals,,
Pascagoula,origin,1887,6,15,sawn fir,logs,hewn timber
Pascagoula,origin,1889,19,45,deals,sawn pitch pine timber,sawn fir
Pascagoula,origin,1891,12,27,sawn fir,hewn fir,fir
Pascagoula,origin,1893,9,23,deals,pitch pine,sawn pitch pine
Pascagoula,origin,1895,2,4,sawn pitch pine timber,sawn,sawn fir
Pascagoula,origin,1896,1,2,hewn pitch pine,sawn pitch pine,
Pascagoula,origin,1897,2,6,hewn fir,sawn fir,deals
Pascagoula,origin,1899,2,5,sawn fir,hewn fir,sawn fir deals
"Pascagoula, N.S.",origin,1881,1,2,deals,,
Paskallavik,origin,1879,1,0,,,
Paskallavik,origin,1881,2,2,pit,lathwood,
Paskallavik,origin,1883,1,1,deals,,
Paskallavik,origin,1889,2,1,props,,
Paskallavik,origin,1891,1,1,pit,,
Paskallavik,origin,1893,1,1,pit,,
Paskallavik,origin,1895,1,1,props,,
Paspebiac,origin,1891,1,2,spruce,tub,
Pasquet,origin,1883,1,1,deals,,
Passages,origin,1889,1,2,sawn fir,deals,
Passages,origin,1891,1,1,staves,,
Pat,origin,1887,1,0,,,
Pataholm,origin,1877,3,4,pit props,props,spars
Pataholm,origin,1879,2,1,timber,,
Pataholm,origin,1883,3,3,pit,pitwood,props
Pataholm,origin,1885,2,2,birch,hewn,
Pataholm,origin,1887,5,5,props,pit,
Pataholm,origin,1889,8,9,props,pit,fir
Pataholm,origin,1891,2,2,birch,props,
Pataholm,origin,1893,1,1,birch and alder props,,
Pataholm,origin,1895,2,2,props,sawn wood,
Pataholm,origin,1897,1,1,props,,
Patoum,origin,1885,1,1,noe,,
Patras,origin,1883,1,1,oak,,
Pauillac,origin,1885,2,2,pitwood,,
Pauillac,origin,1887,3,3,pitwood,hewn fir,
Pauillac,origin,1888,1,1,pitwood,,
Pauillac,origin,1889,24,24,pitwood,pit props,
Pauillac,origin,1891,1,1,staves,,
Pauillac,origin,1893,3,3,fir hewn,hewn fir pitwood,
Pauillac,origin,1895,7,7,pitwood,hewn fir,pit props
Pauillac,origin,1897,5,5,pitwood,,
Pauillac,origin,1898,3,3,pitwood,pit wood,
Pauillac,origin,1899,29,29,pitwood,pit wood,sawn wood
Pearl River,origin,1875,1,2,hewn pitch pine timber,deals,
Penang,origin,1881,1,1,ebony,,
Penascola,origin,1879,1,1,pine,,
Pensaco'a,origin,1889,1,2,sawn pitch pine,pitch pine deals,
Pensacola,origin,1874,8,17,timber,deals,deal ends
Pensacola,origin,1875,32,104,deals,timber,hewn pitch pine
Pensacola,origin,1876,1,2,hewn,deals,
Pensacola,origin,1877,44,107,deals,timber,pitch pine deals
Pensacola,origin,1878,1,2,timber,firewood,
Pensacola,origin,1879,21,17,deals,pine,timber
Pensacola,origin,1880,6,11,deals,hewn p,sawn p
Pensacola,origin,1881,93,172,deals,timber,pitch pine
Pensacola,origin,1882,1,3,logs,deals,
Pensacola,origin,1883,103,203,deals,timber,sawn fir
Pensacola,origin,1884,7,16,deals,pitch,sawn timber
Pensacola,origin,1885,70,131,deals,sawn timber,sawn fir
Pensacola,origin,1886,2,4,deals,sawn pitch pine,timber
Pensacola,origin,1887,69,128,deals,sawn fir,pitch
Pensacola,origin,1888,1,2,sawn ppe,sawn,
Pensacola,origin,1889,108,213,deals,sawn fir,hewn fir
Pensacola,origin,1890,3,6,pitch,hewn fir,sawn fir
Pensacola,origin,1891,49,80,deals,sawn fir,pitch
Pensacola,origin,1892,3,7,timber,deals,boards
Pensacola,origin,1893,38,66,deals,sawn fir,sawn pitch pine timber
Pensacola,origin,1895,26,37,sawn fir,deals,pitch
Pensacola,origin,1896,2,3,pine timber,deals,sawn pitch pine
Pensacola,origin,1897,13,21,sawn fir,deals,oak
Pensacola,origin,1898,4,3,pitch,staves,
Pensacola,origin,1899,27,32,deals,sawn fir,sawn timber
Pentecost,origin,1887,3,6,deals,timber,ends
Pentecost,origin,1889,1,2,deals,ends,
Pentecost,origin,1895,2,2,deals,sawn fir,
Pentecost,origin,1899,2,2,spruce,deals,
Penzance,origin,1879,2,0,,,
Penze,origin,1881,1,1,pitwood,,
Pernambuco,origin,1891,1,1,wood,,
Pernau,origin,1875,1,1,,,
Pernau,origin,1881,1,1,rickers,,
Pernau,origin,1883,5,6,hewn fir,sawn fir,pitch pine
Pernau,origin,1885,6,10,pit,hewn fir,deals
Pernau,origin,1887,4,4,props,sleepers,pit
Pernau,origin,1889,3,3,pitwood,deals,pit
Pernau,origin,1891,1,1,pit,,
Pernau,origin,1893,1,1,hewn fir,,
Pernau,origin,1895,2,3,props,sleepers,sleeper blocks
Pernau,origin,1899,3,3,pitwood,pit,
Pernaviken,origin,1881,4,5,battens,firewood,
Pernaw,origin,1879,1,1,firewd,,
Pernosand,origin,1889,1,1,battens,,
Pernovik,origin,1895,1,1,deals,,
Pernovik,origin,1899,1,1,battens,,
Pernoviken,origin,1883,7,7,battens,deals,firewood
Pernoviken,origin,1885,3,3,deals and battens,firewood,deals
Pernoviken,origin,1889,4,6,firewood,fir,sawn fir
Pernoviken,origin,1891,2,2,staves,firewood,
Pernoviken,origin,1893,2,2,fir battens,deals,
Pernoviken,origin,1895,4,4,firewood,deals,
Pernoviken,origin,1897,2,2,deals,round wood,
Pernoviken,origin,1899,1,1,battens and boards,,
Person,origin,1899,1,1,pit props,,
Pesta,origin,1889,1,1,sawn pine deals,,
Petea,origin,1875,1,2,deals,battens,
Peter and Paul,origin,1879,1,0,,,
Peterlaks,origin,1891,1,0,,,
Petersen,origin,1887,1,1,deals,,
Petits Mechins,origin,1895,1,2,fir blocks,sawn fir,
Phila,origin,1879,3,3,staves,deals,
Philadelphia,origin,1874,4,4,spokes,car-wheels,logwood
Philadelphia,origin,1875,1,7,staves,timber,deals
Philadelphia,origin,1881,31,40,staves,lumber,logs
Philadelphia,origin,1883,27,40,staves,logs,oars
Philadelphia,origin,1884,4,4,staves,logs,lining boards
Philadelphia,origin,1885,54,61,staves,spokes,oak
Philadelphia,origin,1886,3,5,staves,oak,planks
Philadelphia,origin,1887,19,21,staves,logs,lumber
Philadelphia,origin,1888,4,5,staves,lumber,spokes
Philadelphia,origin,1889,33,35,staves,oak lumber,elm
Philadelphia,origin,1890,3,3,staves,,
Philadelphia,origin,1891,51,67,walnut,oak,staves
Philadelphia,origin,1892,7,10,maple,lumber,hogshead
Philadelphia,origin,1893,34,43,staves,maple,lumber
Philadelphia,origin,1895,7,7,staves,spokes,shooks
Philadelphia,origin,1896,1,1,staves,,
Philadelphia,origin,1897,10,10,staves,oak lumber,oak
Philadelphia,origin,1898,4,4,staves,barrel heading,
Philadelphia,origin,1899,15,17,doors,staves,oak lumber
Picton,origin,1877,2,5,deals,birch,timber
Picton,origin,1879,1,1,deals,,
"Picton, N.S.",origin,1889,1,2,lumber,deals,
"Picton, N.S.",origin,1893,1,3,birch,deals,hardwood
Pictou,origin,1879,4,4,deals,,
Pictou,origin,1881,2,4,deals,timber,
Pictou,origin,1883,2,5,birch,spruce,deals
Pictou,origin,1885,3,4,birch,deals,sawn fir
Pictou,origin,1887,1,3,timber,planks,deals
Pictou,origin,1889,1,3,timber,birch and,spruce deals
Pictou,origin,1891,1,2,sawn birch timber and planks,sawn,
Pictou,origin,1893,6,8,sawn timber,fir ends and scantlings,staves
Pictou,origin,1895,2,2,timber,deals,
Pictou,origin,1899,1,1,deals,,
"Pictou, N.B.",origin,1892,2,6,spruce,boards,deals
"Pictou, N.S.",origin,1881,2,6,deals,palings,birch
"Pictou, N.S.",origin,1883,3,10,deals,timber,planks
"Pictou, N.S.",origin,1885,2,4,birch,deals,hewn birch
"Pictou, N.S.",origin,1886,1,2,birch,deals,
"Pictou, N.S.",origin,1887,3,7,spruce,birch timber,birch
"Pictou, N.S.",origin,1891,2,7,spruce,birch,logs
"Pictou, N.S.",origin,1893,4,8,hardwood,sawn timber n,sawn fir timber
"Pictou, N.S.",origin,1895,1,1,deals,,
Pierreville,origin,1881,1,1,deals,,
Pierreville and Quebec,origin,1885,2,2,deals,,
Pierville,origin,1881,1,1,deals,,
Pigeholm,origin,1891,1,1,props,,
Pikkala,origin,1887,1,1,props,,
Pillan,origin,1875,1,0,,,
Pillan,origin,1893,1,2,sleepers,,
Pillau,origin,1874,1,1,oak,,
Pillau,origin,1875,3,15,deals,timber,oak
Pillau,origin,1877,8,8,oak,wainscot,pkgs
Pillau,origin,1879,3,2,staves,,
Pillau,origin,1881,2,2,wood,staves,
Pillau,origin,1883,5,7,sawn,wainscot,sleepers
Pillau,origin,1885,8,10,hewn fir,wood,oak
Pillau,origin,1887,2,2,rollers,,
Pillau,origin,1889,8,14,sleepers,rollers,hewn
Pillau,origin,1890,1,2,sleepers,half,
Pillau,origin,1891,1,1,hardwood,,
Pillau,origin,1897,2,2,rollers,,
Pitea,origin,1874,2,3,spars,battens,deals
Pitea,origin,1875,4,9,deals,sleepers,fir sleepers
Pitea,origin,1877,16,20,deals,battens,spars
Pitea,origin,1879,23,21,deals,battens,boards
Pitea,origin,1881,21,25,deals,fir,battens
Pitea,origin,1883,19,22,firewood,battens,timber
Pitea,origin,1885,18,21,firewood,deals,battens
Pitea,origin,1887,28,32,deals,firewood,sawn fir
Pitea,origin,1889,28,31,firewood,deals,battens
Pitea,origin,1891,4,5,firewood,deals and battens,props
Pitea,origin,1892,1,1,sawn fir,,
Pitea,origin,1893,22,30,sawn fir,firewood,deals
Pitea,origin,1895,16,18,deals,firewood,sawn fir
Pitea,origin,1899,16,16,deals,sawn fir,laths
Pjelax Kasko,origin,1893,1,1,pit props,,
Plata,origin,1883,1,2,mahogany,satinwood,
Point Wolfe,origin,1883,1,1,spruce,,
Ponsacola,origin,1889,1,2,sawn fir,deals,
Pont Aven,origin,1879,1,0,,,
Pont L Abbe,origin,1889,1,1,pitwood,,
Pont Neuf,origin,1885,1,1,deals,,
Pont Neuf,origin,1893,1,5,deals,planks,palings
Pont l'able,origin,1899,1,1,pitwood,,
Pont-Aven,origin,1879,3,3,,,
Pont-Aven,origin,1881,1,1,pitwood,,
Pont-Aven,origin,1889,4,4,pitwood,pit props,
Pont-Aven,origin,1891,1,1,pit props,,
Pont-l'Abbé,origin,1881,8,8,pitwood,pit,fir hewn
Pont-l'Abbé,origin,1883,3,3,pitwood,fir,
Pont-l'Abbé,origin,1884,1,1,pitwood,,
Pont-l'Abbé,origin,1885,3,3,pitwood,hewn pitwood,
Pont-l'Abbé,origin,1887,9,9,pitwood,,
Pont-l'Abbé,origin,1888,1,1,pitwood,,
Pont-l'Abbé,origin,1889,12,12,pitwood,pit props,pit
Pont-l'Abbé,origin,1891,6,6,pitwood,,
Pont-l'Abbé,origin,1893,2,2,pit props,pit wood,
Pont-l'Abbé,origin,1899,1,1,hewn fir pitprops,,
Pontecost,origin,1889,1,1,deals,,
Pontorson,origin,1875,1,1,timber,,
Poole,destination,1877,84,140,deals,battens,props
Poole,destination,1879,175,123,deals,battens,staves
Poole,destination,1881,231,299,deals,pit,firewood
Poole,destination,1883,294,420,deals,props,sawn fir
Poole,destination,1884,10,17,hewn fir,props,wood hoops
Poole,destination,1885,300,413,deals,sawn fir,props
Poole,destination,1887,349,443,deals,sawn fir,pit
Poole,destination,1889,313,392,deals,pit,fir
Poole,destination,1891,209,299,fir,deals,pitwood
Poole,destination,1893,309,408,sawn fir,firewood,pitwood
Poole,destination,1895,159,197,sawn fir,deals,firewood
Poole,destination,1897,39,50,sawn fir,pitwood,hewn fir
Poole,destination,1899,100,112,pitwood,deals,sawn fir
Poole,origin,1877,1,1,,,
Poole,origin,1879,2,0,,,
Por,origin,1889,2,0,,,
Poragrund,origin,1889,1,2,battens,staves,
Porgrun,origin,1881,1,3,telegraph,props,long
Porsgrand,origin,1881,1,3,round mining timber,birch,
Porsgrund,origin,1874,8,31,pit,staves,deals
Porsgrund,origin,1875,24,49,battens,pit,deals
Porsgrund,origin,1877,32,134,deals,battens,props
Porsgrund,origin,1879,69,20,battens,timber,staves
Porsgrund,origin,1881,95,151,pit,battens,mining timber
Porsgrund,origin,1883,127,203,props,hewn fir,pit
Porsgrund,origin,1884,6,12,hewn fir,poles,props
Porsgrund,origin,1885,93,137,props,hewn fir,poles
Porsgrund,origin,1887,76,120,props,hewn fir,pit
Porsgrund,origin,1888,1,2,square timber,props,
Porsgrund,origin,1889,100,173,props,hewn fir,square timber
Porsgrund,origin,1890,1,1,props,,
Porsgrund,origin,1891,69,120,props,pit,mining timber
Porsgrund,origin,1892,6,9,telegraph,props,pit
Porsgrund,origin,1893,44,70,hewn fir,telegraph,props
Porsgrund,origin,1895,16,20,props,hewn fir,sawn fir
Porsgrund,origin,1897,22,29,hewn fir,pit props,props
Porsgrund,origin,1899,40,44,hewn fir,pitwood,pitprops
Porsholm,origin,1897,1,2,sawn boards,firewood props,
Port Audierne,origin,1891,1,1,hewn oak and ash,,
Port Blair,origin,1893,1,2,padouk,,
Port Blakely,origin,1889,1,2,sawn fir,deals,
Port Blakely,origin,1891,1,2,lumber,spars,
Port Blakely,origin,1893,2,3,sawn fir,lumber,spars
Port Blakely,origin,1895,1,0,,,
Port Blakely,origin,1898,1,1,sawn pine,,
Port Cortes,origin,1877,1,1,logs,,
Port Glasgow,origin,1875,1,4,spruce,deals,paling
Port Hill,origin,1885,1,1,deals,,
Port Hill,origin,1893,1,1,fir deals,,
Port Lannay,origin,1895,1,1,pitwood,,
Port Larralde,origin,1889,1,1,wood,,
Port Laurvig,origin,1893,1,1,,,
Port Louis,origin,1883,1,1,pitwood,,
Port Louis,origin,1889,2,2,pitwood,pit props,
Port Louis,origin,1891,2,2,pitwood,,
Port Louise,origin,1883,1,1,props,,
Port Medway,origin,1885,1,1,deals,,
"Port Medway, N.B.",origin,1887,1,1,deals,,
"Port Medway, U.S.",origin,1884,1,2,deals,ends,
Port Royal,origin,1883,1,3,hewn timber,sawn timber,deals
Port Royal,origin,1885,2,5,logs,deals,beam
Port Royal,origin,1887,2,4,sawn timber,deals,pitch pine
Port Royal,origin,1889,3,6,pitch,sawn,sawn fir
Port Royal,origin,1890,1,1,sawn timber,,
Port Royal,origin,1893,1,1,staves,,
"Port Royal, S.C.",origin,1887,2,3,pitch pine,deals,fir timber
"Port Royal, S.C.",origin,1897,1,1,car,,
"Port Royal, S.E.",origin,1885,1,2,sawn timber,planks,
"Port Royal, U.S.",origin,1889,1,2,pitch pine,pitch,
"Port Royal, U.S.A.",origin,1893,1,1,staves,,
"Port Royal, W.I.",origin,1883,1,2,sawn fir,sawn,
Port Saunders,origin,1874,1,3,timber,deals,staves
Port Townsend,origin,1891,1,2,pine lumber,boards,
Port Townsend,origin,1893,1,1,fir sawn,,
Port au,origin,1887,1,0,,,
Port of Darien,origin,1883,1,2,timber,deals,
Port-Launay,origin,1879,3,2,,,
Port-Launay,origin,1881,17,17,pitwood,pit,fir sawn
Port-Launay,origin,1883,10,10,pitwood,props,
Port-Launay,origin,1884,1,1,pitwood,,
Port-Launay,origin,1885,3,3,hewn fir,hewn pitwood,pitwood
Port-Launay,origin,1887,3,3,pitwood,wood,
Port-Launay,origin,1889,1,1,pitwood,,
Port-Launay,origin,1891,1,1,hewn fir,,
Port-au-Prince,origin,1877,2,2,logs,,
Port-au-Prince,origin,1878,1,2,crotches,logs,
Porthonis,origin,1883,1,1,pitwood,,
Portland,origin,1874,1,4,deals,deal ends,palings
Portland,origin,1875,2,6,deals,palings,
Portland,origin,1877,4,12,deals,palings,ends
Portland,origin,1878,1,12,deals,logs,boards
Portland,origin,1881,1,2,timber,walnut,
Portland,origin,1883,10,18,spoolwood,deals,spruce
Portland,origin,1884,2,2,deals,,
Portland,origin,1885,6,6,splints,maple,match splints
Portland,origin,1886,2,2,pine,match splints,
Portland,origin,1887,10,11,maple,splints,spoolwood
Portland,origin,1888,1,1,spools,,
Portland,origin,1889,12,13,deals,splints,maple
Portland,origin,1890,1,1,spruce,,
Portland,origin,1891,7,9,maple,white birch spool bars,birch spoolwood
Portland,origin,1892,1,1,logs,,
Portland,origin,1893,8,10,maple,staves,car
Portland,origin,1895,1,1,spoolwood,,
Portland,origin,1896,1,1,ash,,
Portland,origin,1897,16,14,splints,maple,deals
Portland,origin,1898,4,4,deals,oak lumber,
Portland,origin,1899,3,4,box,boxboards,splints
Portland Maine,origin,1885,1,1,spoolwood,,
Portland Me.,origin,1899,1,2,lumber,oak boards,
"Portland, M.",origin,1889,1,2,deals,spruce,
"Portland, M.",origin,1892,1,1,splints,,
"Portland, M.",origin,1897,3,4,deals,splints,maple
"Portland, M.",origin,1899,1,1,lumber,,
"Portland, Ma.",origin,1891,1,1,staves,,
"Portland, Maine",origin,1885,5,5,maple,splints,maple blocks
"Portland, Me",origin,1895,1,1,spool wood,,
"Portland, Me",origin,1899,2,2,deals,maple,
"Portland, Me.",origin,1893,1,1,maple,,
"Portland, Me.",origin,1895,1,1,deals,,
"Portland, Me.",origin,1897,1,1,timber,,
"Portland, Me.",origin,1898,1,1,deals,,
"Portland, Me.",origin,1899,3,3,splints,maple,ash
"Portland, O.",origin,1885,1,1,sawn fir,,
"Portland, O.",origin,1887,3,3,sawn fir,,
"Portland, O.",origin,1893,2,2,sawn fir,,
"Portland, Or.",origin,1895,1,1,sawn fir,,
"Portland, Oregon",origin,1887,1,1,sawn fir,,
"Portland, U.S.A.",origin,1887,1,2,spoolwood,deals,
"Portland, U.S.A.",origin,1889,1,1,match splints,,
Porto Plata,origin,1881,1,4,timber,satinwood,logs
Porto Rico,origin,1893,1,1,hewn pine,,
Portsal,origin,1881,2,2,pitwood,,
Poston,origin,1885,1,1,staves,,
Presta,origin,1889,1,1,battens,,
Presto,origin,1887,1,1,deals,,
Presto,origin,1891,1,1,battens,,
Preston,origin,1883,1,2,staves,hewn fir,
Prince Edward Island,origin,1875,1,1,deals,,
Prince Edward Island,origin,1892,2,2,deals,,
Prince Edward's Island,origin,1881,1,1,deals,,
Princesses,origin,1887,1,0,,,
Puebla,origin,1883,3,3,pitwood,hewn fir,
Puebla,origin,1885,8,8,hewn fir,pitwood,
Puebla,origin,1887,7,8,hewn fir,sawn fir,pitwood
Puebla,origin,1889,6,6,pitwood,,
Puebla,origin,1890,1,1,pitwood,,
Puebla,origin,1891,5,5,pitwood,,
Puebla,origin,1893,1,1,fir pitwood,,
Puebla,origin,1898,1,1,pitwood,,
Puebla,origin,1899,1,1,hewn fir,,
Puebla de Caraminal,origin,1891,1,1,pit,,
Puebla del Caraminal,origin,1893,2,2,fir pitwood,,
Puerta Cortes,origin,1880,1,4,logs,fustic,ends
Puerto Cabello,origin,1881,1,1,mahogany,,
Puerto Cortez,origin,1877,2,5,logs,mahogany,fustic
Puerto Cortez,origin,1879,1,0,,,
Puerto Cortez,origin,1881,5,23,logs,fantails,rosewood
Puerto Cortez,origin,1883,4,21,logs,rosewood,fantails
Puerto Plata,origin,1881,1,4,logs,curls,sticks
Puerto Plata,origin,1883,1,2,mahogany,logs,
Puerto Plata,origin,1893,5,2,logs,curls,
Puget Sound,origin,1887,1,1,pine,,
Puget Sound,origin,1893,2,3,sawn fir timber,fir,pine lumber
Puget Sound,origin,1895,1,1,sawn fir,,
Pugwash,origin,1874,1,17,deals,ventilators,planks
Pugwash,origin,1875,1,5,deals,timber,scantlings
Pugwash,origin,1877,5,9,deals,ends,timber
Pugwash,origin,1878,1,2,deals,ends,
Pugwash,origin,1879,5,5,deals,,
Pugwash,origin,1881,9,13,deals,ends,
Pugwash,origin,1883,13,22,deals,ends,birch
Pugwash,origin,1885,3,5,deals,,
Pugwash,origin,1887,3,5,deals,,
Pugwash,origin,1889,4,5,deals,,
Pugwash,origin,1891,4,6,deals,ends,
