origin_port,destination_port,year,num_ships,num_cargo_items,top_commodity,top_commodity_count
Saguenay,Liverpool,1885,1,3,spruce,2
Saguenay,Liverpool,1887,1,2,deals,1
Saguenay,Liverpool,1889,1,3,deals,2
Saguenay,London,1874,1,3,deals,2
Saguenay,London,1879,16,16,deals,16
Saguenay,London,1881,5,14,deals,8
Saguenay,London,1883,1,3,deals,2
Saguenay,London,1885,4,9,deals,4
Saguenay,London,1887,6,15,deals,6
Saguenay,London,1889,3,7,deals,5
Saguenay,London,1891,1,4,deals,2
Saguenay,London,1893,2,6,deals,3
Saguenay,London (Tilbury Docks),1889,1,3,deals,1
Saguenay,Newport,1891,1,2,deals,2
Saguenay,Newry,1885,1,1,deals,1
Saguenay,Poole,1877,1,3,pine deals,1
Saguenay,Poole,1885,1,3,deals,1
Saguenay,Sligo,1891,1,2,sawn fir,1
Saguenay,Stockton,1881,1,4,pine,2
Saguenay,Stockton,1895,1,1,deals,1
Saguenay,Tyne,1881,1,2,deals,1
Saguenay,Tyne,1883,1,1,deals,1
Saguenay,Tyne,1891,1,1,deals,1
Saguenay,W. I. D. BUOYS,1889,1,2,deals,2
Saguenay,Wexford,1883,1,1,deals,1
Saigon,NELSON DOCK,1897,1,1,wooden,1
Saint Domingo,Liverpool,1893,1,3,guayacan wood,1
Saint-Brieuc,BUTE DOCK,1895,1,1,pit props,1
Saint-Brieuc,Bristol,1881,9,9,pitwood,6
Saint-Brieuc,Bristol,1883,3,3,pit,2
Saint-Brieuc,Bristol,1885,2,2,pitwood,2
Saint-Brieuc,Bristol,1886,2,2,pitwood,2
Saint-Brieuc,Bristol,1889,1,1,hewn fir,1
Saint-Brieuc,Bristol,1891,1,1,pitwood,1
Saint-Brieuc,Bristol,1892,1,1,pitwood,1
Saint-Brieuc,Bristol,1897,1,1,pitwood,1
Saint-Brieuc,Bristol,1899,1,1,pitwood,1
Saint-Brieuc,Cliffe,1885,1,2,firewood,1
Saint-Brieuc,Cork,1884,1,1,hewn fir,1
Saint-Brieuc,DIVIDENDS,1883,1,1,hewn fir,1
Saint-Brieuc,Dundee,1883,1,1,pitwood,1
Saint-Brieuc,Dundee,1884,3,3,pitwood,3
Saint-Brieuc,ENSE BELTS,1885,1,1,pitwood,1
Saint-Brieuc,Fleetwood,1881,1,1,pitwood,1
Saint-Brieuc,Grimsby,1885,2,2,hewn fir,1
Saint-Brieuc,Hull (Queen's Dock),1895,1,1,pit props,1
Saint-Brieuc,London,1883,2,2,pitwood,2
Saint-Brieuc,Lynn,1883,1,1,pitwood,1
Saint-Brieuc,Newport,1881,4,4,pit,3
Saint-Brieuc,Newport,1883,8,8,pitwood,6
Saint-Brieuc,Newport,1885,10,10,hewn fir,3
Saint-Brieuc,Newport,1886,1,1,props,1
Saint-Brieuc,Newport,1891,1,1,pitwood,1
Saint-Brieuc,Newport,1893,2,2,pit props,2
Saint-Brieuc,Newport,1895,2,2,pit props,2
Saint-Brieuc,Newport,1897,1,1,pitwood,1
Saint-Brieuc,Newry,1881,2,2,pit,2
Saint-Brieuc,Poole,1883,4,4,pitwood,3
Saint-Brieuc,Poole,1884,2,2,,0
Saint-Brieuc,Poole,1885,2,2,fir pitwood,2
Saint-Brieuc,Poole,1899,1,1,pitwood,1
Saint-Brieuc,Runcorn,1883,1,2,hewn fir,1
Saint-Brieuc,Stockton,1881,1,1,pitwood,1
Saint-Brieuc,Stockton,1883,2,2,pitwood,2
Saint-Brieuc,Stockton,1885,1,1,pitwood,1
Saint-Brieuc,Tyne,1883,1,1,pitwood,1
Saint-Brieuc,Wexford,1883,1,1,pit,1
Saints,London,1885,1,0,,0
Salis,Poole,1887,1,0,,0
Salmis,Liverpool,1893,1,1,battens,1
"Salo, Abo",London,1885,1,1,deals and battens,1
Salsaker,Dundee,1877,3,28,battens,9
Salsaker,Dundee,1883,1,1,deals,1
Salsaker,Greenock,1885,1,1,battens,1
Salsaker,Grimsby,1883,1,0,,0
Salsaker,Grimsby,1885,1,1,deals,1
Salsaker,Grimsby,1893,1,1,fir deals and battens,1
Salsaker,Grimsby,1895,1,1,deals,1
Salsaker,Liverpool,1895,1,1,slating battens,1
Salsaker,London,1883,1,1,firewood,1
Salsaker,London,1885,1,1,fms,1
Salsaker,Tyne,1881,1,1,deals,1
Salsaker,Wick,1885,1,1,battens,1
Salsburg,Greenock,1875,1,1,battens,1
Salstrom,Newport,1881,1,1,deals,1
Saltholmen,Sligo,1883,1,1,pit,1
Saltkallan,Goole,1879,1,0,,0
Saltkallan,Liverpool,1883,1,1,deals,1
Saltkallan,London,1879,1,1,battens,1
Saltkallen,Tyne,1889,1,1,pit,1
Saltvik,Borrowstounness,1877,1,1,boards,1
Saltvik,Bristol,1879,1,1,deals,1
Saltvik,Bristol,1889,1,1,deals,1
Saltvik,Dover,1889,1,1,deals,1
Saltvik,Dundee,1889,1,1,deals,1
Saltvik,Fowey,1889,1,1,deals,1
Saltvik,Greenock,1883,1,1,firewood,1
Saltvik,Grimsby,1881,1,2,firewood,1
Saltvik,Grimsby,1883,2,2,sawn fir,2
Saltvik,Liverpool,1879,1,1,deals,1
Saltvik,London,1881,1,3,firewood,1
Saltvik,Poole,1889,1,1,deals,1
Salvator,Boston,1887,1,1,mining timber and ends,1
Salvesen & Co,Dundee,1877,1,0,,0
Samarang,Greenock,1885,1,1,rattans,1
San Domingo,Liverpool,1891,1,5,logs,5
San Domingo,Liverpool,1892,1,1,lignum,1
San Domingo,London,1881,1,1,logs,1
San Francisco,Bristol,1884,1,1,sawn fir,1
San Francisco,Bristol,1887,1,1,boards,1
San Francisco,Bristol,1888,1,1,fir,1
San Francisco,Bristol,1891,1,1,redwood,1
San Francisco,Cork,1889,1,1,redwood,1
San Francisco,Dover,1881,1,1,fir,1
San Francisco,Dublin,1891,1,1,dunnage boards,1
San Francisco,Dundee,1885,1,0,,0
San Francisco,Exeter,1885,1,1,boards,1
San Francisco,Fleetwood,1881,1,1,boards,1
San Francisco,Fleetwood,1883,1,1,boards,1
San Francisco,Fleetwood,1885,1,1,boards,1
San Francisco,Fleetwood,1887,1,1,sawn fir,1
San Francisco,Fleetwood,1890,1,1,sawn fir,1
San Francisco,Fleetwood,1893,2,2,redwood,2
San Francisco,Fleetwood,1895,1,1,boards,1
San Francisco,Fleetwood,1897,4,5,boards,1
San Francisco,Fowey,1881,2,2,fir sawn,1
San Francisco,Fowey,1885,2,2,sawn fir,1
San Francisco,Fowey,1893,1,2,sawn fir,1
San Francisco,Goole,1897,1,1,sawn fir,1
San Francisco,Grimsby,1885,1,1,sawn fir,1
San Francisco,Grimsby,1887,1,1,sawn fir,1
San Francisco,Grimsby,1891,1,1,boards,1
San Francisco,Hull (Union Dock),1893,1,1,redwood,1
San Francisco,Limerick,1883,2,4,pine,1
San Francisco,Limerick,1885,1,1,dunnage wood,1
San Francisco,Limerick,1887,1,1,sawn fir,1
San Francisco,Limerick,1889,1,1,boards,1
San Francisco,Limerick,1897,1,1,sawn fir damage,1
San Francisco,Liverpool,1883,1,1,cedar,1
San Francisco,Liverpool,1885,1,1,fir dunnage wood,1
San Francisco,Liverpool,1889,1,2,redwood,2
San Francisco,Liverpool,1893,3,3,redwood,1
San Francisco,Lynn,1881,1,1,boards,1
San Francisco,Lynn,1885,1,1,dunnage boards,1
San Francisco,Lynn,1899,1,1,redwood,1
San Francisco,Newport,1881,2,2,fir sawn,1
San Francisco,Newport,1883,3,3,sawn fir,2
San Francisco,Newport,1885,1,1,sawn fir dunnage,1
San Francisco,Newport,1887,1,1,boards,1
San Francisco,Newport,1889,1,1,sawn fir,1
San Francisco,Newport,1893,1,1,mining timber,1
San Francisco,Newry,1883,1,1,deals,1
San Francisco,Sligo,1891,2,2,sawn fir,1
San Francisco,Stockton,1887,1,1,sawn fir,1
San Francisco,Stockton,1889,1,1,dunnage wood,1
San Francisco,Stockton,1895,2,2,sawn fir,1
San Francisco,Tyne,1881,1,1,dunnage wood,1
San Francisco,Tyne,1891,1,1,fir,1
San Francisco,Tyne,1893,1,1,old sawn firwood,1
San Francisco,Tyne,1897,1,1,,0
San Pedro,Tyne,1881,1,1,mahogany,1
San lefjord,Greenock,1885,1,1,hewn birch,1
Sanda,Grimsby,1885,2,2,deals,2
Sanda,London,1887,1,1,deals,1
Sanda,Newport,1883,1,1,pitwood,1
Sandarne,Boston,1885,1,1,deals,1
Sandarne,Boston,1899,1,1,sawn fir,1
Sandarne,Bristol,1879,1,1,timber,1
Sandarne,Bristol,1881,1,1,deals,1
Sandarne,Bristol,1889,2,2,firewood,2
Sandarne,Bristol,1891,1,0,,0
Sandarne,Cowes,1881,1,1,deals,1
Sandarne,Dundee,1875,1,15,timber,5
Sandarne,Dundee,1877,3,4,deals,2
Sandarne,Dundee,1883,1,2,hewn fir,1
Sandarne,Exeter,1887,1,4,sawn fir,1
Sandarne,Goole,1891,1,0,,0
Sandarne,Goole,1899,1,1,fir boards,1
Sandarne,Grimsby,1881,3,3,battens,2
Sandarne,Grimsby,1883,3,2,deals,2
Sandarne,Grimsby,1887,2,2,deals,2
Sandarne,Grimsby,1889,1,1,deals,1
Sandarne,Grimsby,1895,1,0,,0
Sandarne,Inverness,1881,1,1,spars,1
Sandarne,Liverpool,1877,1,1,deals,1
Sandarne,Liverpool,1885,1,2,planed boards,1
Sandarne,Liverpool,1889,1,2,deals,1
Sandarne,Liverpool,1891,1,2,firewood,1
Sandarne,Liverpool,1895,2,2,deals,2
Sandarne,London,1874,4,5,deals,2
Sandarne,London,1879,19,19,deals,16
Sandarne,London,1881,5,5,firewood,4
Sandarne,London,1883,4,7,deals,3
Sandarne,London,1885,10,13,deals,5
Sandarne,London,1887,4,5,firewood,4
Sandarne,London,1889,10,14,firewood,5
Sandarne,London,1891,4,7,firewood,4
Sandarne,London,1893,1,2,deals,1
Sandarne,London,1895,1,1,deals,1
Sandarne,London,1897,1,1,firewood,1
Sandarne,London,1899,1,1,fms,1
Sandarne,London (Tilbury Docks),1891,1,1,firewood,1
Sandarne,London (Tilbury Docks),1899,1,2,deals,1
Sandarne,Lynn,1879,6,6,deals,5
Sandarne,Lynn,1881,1,2,fir,1
Sandarne,Lynn,1887,1,2,firewood,1
Sandarne,Lynn,1889,1,3,hewn fir,1
Sandarne,NEW YORK,1875,2,2,deals,2
Sandarne,Newport,1883,2,3,sawn fir,1
Sandarne,Newport,1887,1,3,hewn fir,1
Sandarne,Newport,1889,2,3,sawn fir,1
Sandarne,Newport,1893,2,3,sawn fir,2
Sandarne,Newport,1895,3,3,sawn fir,3
Sandarne,Poole,1881,2,1,firewood,1
Sandarne,Poole,1885,3,4,deals,2
Sandarne,Poole,1891,3,4,fir,2
Sandarne,Poole,1895,1,1,deals and battens,1
Sandarne,Poole,1899,1,1,hewn fir,1
Sandarne,Stockton,1893,1,1,firewood,1
Sandarne,Stockton,1895,1,3,firewood,1
Sandarne,Truro,1885,1,3,hewn fir,1
Sandarne,Truro,1889,2,5,sawn fir,2
Sandarne,Tyne,1885,1,1,deals,1
Sandarne,Tyne,1887,2,2,deals,2
Sandarne,Tyne,1889,1,2,deals,1
Sandarne,Tyne,1891,1,1,deals,1
Sandarne,Tyne,1899,1,2,firewood,1
Sandefjord,Borrowstounness,1875,2,5,props,4
Sandefjord,Borrowstounness,1877,6,18,props,10
Sandefjord,Borrowstounness,1879,3,0,,0
Sandefjord,Borrowstounness,1881,4,4,pitwood,2
Sandefjord,Borrowstounness,1883,3,3,pit,3
Sandefjord,Borrowstounness,1887,2,2,pitwood,2
Sandefjord,Borrowstounness,1889,7,7,props,4
Sandefjord,Borrowstounness,1891,2,2,pitwood,1
Sandefjord,Borrowstounness,1893,1,1,hewn fir,1
Sandefjord,Borrowstounness,1899,1,1,pitprops,1
Sandefjord,Boston,1881,1,1,mining,1
Sandefjord,Bristol,1875,8,20,deals,4
Sandefjord,Bristol,1897,1,2,timber,1
Sandefjord,Dublin,1883,1,1,props,1
Sandefjord,Dundee,1877,2,3,battens,2
Sandefjord,Dundee,1879,1,0,,0
Sandefjord,Dundee,1881,2,3,billetwood,1
Sandefjord,Dundee,1883,5,5,hewn fir,2
Sandefjord,Dundee,1887,1,1,props,1
Sandefjord,Dundee,1889,8,8,pit,3
Sandefjord,Dundee,1897,1,1,props,1
Sandefjord,Dundee,1899,1,1,hewn fir,1
Sandefjord,FOREIGN,1887,1,1,sawn fir,1
Sandefjord,Greenock,1875,2,5,props,1
Sandefjord,Greenock,1877,3,3,props,2
Sandefjord,Greenock,1883,3,4,hewn birch,2
Sandefjord,Greenock,1885,1,2,hewn props,1
Sandefjord,Grimsby,1879,1,0,,0
Sandefjord,Grimsby,1887,1,2,poles,1
Sandefjord,Grimsby,1897,1,1,props,1
Sandefjord,Inverness,1881,2,2,pit,1
Sandefjord,Inverness,1883,3,3,hewn fir,1
Sandefjord,Inverness,1884,1,1,hewn birch,1
Sandefjord,Inverness,1885,2,2,hewn birch,1
Sandefjord,Inverness,1889,1,1,fir,1
Sandefjord,Irvine,1895,1,1,props,1
Sandefjord,Lerwick,1881,1,1,birch billetwood,1
Sandefjord,Limerick,1881,2,2,pit,2
Sandefjord,Liverpool,1891,2,4,battens,1
Sandefjord,London,1887,1,1,boxwood,1
Sandefjord,London,1897,1,2,hewn fir,1
Sandefjord,Londonderry,1887,1,1,pitwood,1
Sandefjord,Lynn,1879,6,0,,0
Sandefjord,Lynn,1899,1,1,fir pitprops and mining timber,1
Sandefjord,Montrose,1881,1,1,hewn birch billetwood,1
Sandefjord,Montrose,1887,1,1,sawn fir,1
Sandefjord,Newport,1887,2,2,pit,2
Sandefjord,Newport,1891,1,3,hewn fir,1
Sandefjord,Newport,1897,1,2,hewn fir,1
Sandefjord,Newry,1883,1,1,hewn fir,1
Sandefjord,PETITION PRESENTED,1889,1,1,props,1
Sandefjord,Poole,1879,1,0,,0
Sandefjord,Poole,1891,2,2,pit,1
Sandefjord,RECORD OUTPUT OF TIMBER,1899,1,1,hewn fir,1
Sandefjord,Sligo,1883,3,3,pit,3
Sandefjord,Tyne,1881,5,6,pit,2
Sandefjord,Tyne,1883,5,6,props,2
Sandefjord,Tyne,1885,1,2,birch staves,1
Sandefjord,Tyne,1887,4,7,props,4
Sandefjord,Tyne,1889,2,2,crowntrees,1
Sandefjord,Tyne,1890,1,2,partly square timber,1
Sandefjord,Tyne,1891,2,4,pit props,1
Sandefjord,Tyne,1893,1,1,props,1
Sandefjord,Wexford,1881,1,1,pit,1
Sandefjord,Wick,1881,2,2,birch hewn,2
Sandefjord,Wick,1883,1,1,battens,1
Sandefjord,Wick,1885,1,1,sawn birch,1
Sandeflord,Borrowstounness,1875,1,1,props,1
Sandefurd,Borrowstounness,1877,1,2,props,2
Sandetjord,Borrowstounness,1891,1,1,pit,1
Sandfiord,Grimsby,1885,1,1,hewn fir,1
Sandiefiord,Borrowstounness,1874,1,1,,0
Sandiefiord,Dundee,1877,3,3,props,2
Sandiefiord,Liverpool,1877,1,1,props,1
Sandiefurd,Borrowstounness,1877,1,1,props,1
Sandifgord,Borrowstounness,1897,1,1,props,1
Sandifjord,Dundee,1887,1,1,props,1
Sandifjord,Tyne,1887,1,1,pit,1
Sandioford,Borrowstounness,1875,1,1,,0
Sando,Grimsby,1887,3,3,fir,2
Sando,Grimsby,1889,1,1,deals,1
Sando,London,1899,1,2,battens,1
Sando,Troon,1889,1,1,fir,1
Sandoo,Inverness,1889,1,3,sawn fir,1
Sandssund,Bristol,1875,1,1,props,1
Sandswell,Dundee,1877,2,2,battens,2
Sandvik,Bristol,1893,1,1,,0
Sandvik,Bristol,1897,1,1,deals and battens,1
Sandvik,Dundee,1885,1,2,firewood,1
Sandvik,Grimsby,1881,1,1,battens,1
Sandvik,Grimsby,1883,1,1,sawn fir,1
Sandvik,Grimsby,1885,3,4,deals,2
Sandvik,Grimsby,1889,1,2,firewood,1
Sandvik,Hull (Queen's Dock),1895,1,1,firewood,1
Sandvik,London,1881,2,2,firwood,1
Sandvik,London,1883,4,5,firewood,4
Sandvik,London,1885,1,1,firewood,1
Sandvik,London,1887,4,4,firewood,4
Sandvik,London,1889,3,3,staves,2
Sandvik,London,1893,1,1,firewood,1
Sandvik,London,1895,2,2,firewood,2
Sandvik,Montrose,1883,1,1,deals,1
Sandvik,Newport,1893,1,1,fir battens and rds,1
Sandvik,Poole,1889,1,1,laths,1
Sandvik,Poole,1895,1,2,sawn fir,1
Sandvik,RUNCORN DOCK,1895,1,1,boards,1
Sandvik,Stockton,1885,1,1,deals,1
Sandvik,Tyne,1889,1,1,firewood,1
Sandvik,Tyne,1899,1,1,deals,1
Sandvik,W. I. D. BUOYS,1889,1,1,deals,1
Sandvik and Umea,Grimsby,1899,1,1,deals,1
Sandviken,Cork,1885,1,1,firewood,1
Sandviken,Dundee,1881,1,1,battens,1
Sandviken,Fowey,1883,1,1,deals,1
Sandviken,Grimsby,1885,2,2,fir,1
Sandviken,Grimsby,1895,1,1,battens,1
Sandviken,London,1879,1,1,firewood,1
Sandviken,London,1883,1,1,firewood,1
Sandviken,Poole,1891,1,1,fir,1
Sannesund,Borrowstounness,1877,2,3,props,3
Sannesund,Cork,1885,1,1,pit,1
Sannesund,Dundee,1875,4,5,battens,3
Sannesund,Dundee,1877,2,0,,0
Sannesund,Dundee,1881,1,1,fir sawn,1
Sannesund,Fleetwood,1893,1,1,round fir,1
Sannesund,Greenock,1874,1,1,battens,1
Sannesund,Greenock,1877,1,2,firewood,1
Sannesund,Grimsby,1881,1,1,firewood,1
Sannesund,Grimsby,1883,2,1,props,1
Sannesund,Grimsby,1893,1,1,fir pulpwood,1
Sannesund,Inverness,1891,1,2,sawn fir timber,1
Sannesund,Liverpool,1883,2,8,battens,2
Sannesund,Liverpool,1899,1,2,spars,1
Sannesund,London,1874,1,1,boards,1
Sannesund,London,1875,13,12,firewood,6
Sannesund,London,1881,1,1,firewood,1
Sannesund,London,1883,1,1,firewood,1
Sannesund,London,1887,2,2,firewood,2
Sannesund,Lynn,1879,1,0,,0
Sannesund,Stockton,1881,2,2,firewood,2
Santa Ana,Bristol,1879,2,2,mahogany,2
Santa Ana,CURRENT PRICES,1875,1,2,logs,2
Santa Ana,Dundee,1879,1,1,mahogany,1
Santa Ana,Dundee,1881,3,6,logs,5
Santa Ana,Dundee,1883,2,4,logs,3
Santa Ana,Fowey,1883,1,2,logs,2
Santa Ana,Grimsby,1876,1,2,logs,1
Santa Ana,Grimsby,1891,1,0,,0
Santa Ana,Liverpool,1877,1,2,logs,2
Santa Ana,Liverpool,1883,2,4,logs,4
Santa Ana,London,1874,1,1,logs,1
Santa Ana,London,1879,6,4,mahogany,4
Santa Ana,London,1881,5,9,logs,9
Santa Ana,London,1883,7,11,logs,10
Santa Ana,London (Tilbury Docks),1891,1,3,logs,2
Santa Ana,Tyne,1881,1,1,mahogany,1
"Santa Ana, Mexico",Liverpool,1895,1,3,logs,2
Santa Cruz,Liverpool,1887,1,1,brazil wood,1
Santa Cruz,Liverpool,1893,1,5,mahogany,2
Santa Cruz,London,1879,1,1,mahogany,1
Santa Cruz de Cuba,Liverpool,1881,1,3,mahogany,1
Santa Cruz del Sur,Liverpool,1881,1,1,logs,1
Santa Eugenia,Bristol,1889,2,2,pitwood,1
Santa Eugenia,Bristol,1891,2,2,pitwood,2
Santander,Borrowstounness,1875,1,1,walnut,1
Santanter,Liverpool,1893,1,0,,0
Santiago de Cuba,London,1879,1,0,,0
Santos,Liverpool,1881,1,1,logs,1
Santos,London,1883,1,1,logs,1
Santos,Newport,1892,1,1,sawn fir,1
Sapelo,BEDFORD,1897,1,1,pitch pine timber,1
Sapelo,BUILDING NEWS,1895,1,2,sawn pitch pine timber,1
Sapelo,Berwick,1899,1,1,sawn fir,1
Sapelo,Bristol,1899,1,1,sawn fir,1
Sapelo,Fleetwood,1893,1,2,fir timber,1
Sapelo,Greenock,1895,1,2,sawn pitch pine timber,1
Sapelo,Greenock,1897,1,2,sawn pitch pine,1
Sapelo,Grimsby,1897,1,1,sawn fir,1
Sapelo,Grimsby,1898,1,1,pitch pine,1
Sapelo,Liverpool,1899,3,6,logs,2
Sapelo,Londonderry,1899,1,1,hewn pitch pine,1
Sapelo,NELSON DOCK,1899,1,1,sawn pitch pine,1
Sapelo,Newport,1895,2,3,sawn pitch pine,1
Sapelo,PRINCE'S DOCK,1899,1,1,sawn pitch pine,1
Sapelo,PRINCES DOCK,1899,1,2,timber,1
Sapelo,QUEENBORO',1899,1,1,sawn pitch pine,1
Sapelo Sound,Tyne,1891,1,2,pitch pine timber,1
"Sapelo, Ga",Liverpool (Coburg Dock),1899,1,2,deals,1
"Sapelo, Ga",Tyne,1899,1,2,sawn pitch pine timber,1
"Sapelo, Ga.",Liverpool,1899,2,5,logs,4
Sapilo,Grimsby,1893,1,3,sawn,1
Sapilo,London,1893,1,2,timber,1
Sapso,Goole,1893,1,3,sawn fir,1
Sapuo,Newport,1893,1,1,sawn fir,1
Sarpsborg,Borrowstounness,1883,1,1,pit,1
Sarpsborg,Dundee,1875,1,1,pitwood,1
Sarpsborg,Dundee,1877,1,1,deals and battens,1
Sarpsborg,Dundee,1879,1,1,boards,1
Sarpsborg,Dundee,1881,1,1,battens,1
Sarpsborg,EXPORTS,1895,1,0,,0
Sarpsborg,Greenock,1885,1,1,firewood,1
Sarpsborg,Grimsby,1887,1,1,birch,1
Sarpsborg,Grimsby,1889,3,5,birch,2
Sarpsborg,Grimsby,1891,2,2,firewood,1
Sarpsborg,Grimsby,1893,4,4,hewn fir,3
Sarpsborg,Inverness,1885,1,1,sawn fir,1
Sarpsborg,London,1879,1,0,,0
Sarpsborg,London,1881,2,2,fir,1
Sarpsborg,London,1883,1,3,battens,1
Sarpsborg,London,1885,1,1,firewood,1
Sarpsborg,London,1887,1,1,firewood,1
Sarpsborg,Newport,1883,1,1,props,1
Sarpsborg,SPEED,1891,3,3,hewn fir,3
Sarpsborg,ST,1893,1,1,sawn fir,1
Sarpsborg,Sligo,1883,1,1,props,1
Sarpsborg,Tyne,1893,1,1,battens,1
Sastmola,Montrose,1887,1,1,sawn fir,1
Satilla,Bristol,1877,1,3,pitch pine timber,1
Satilla River,Goole,1881,1,2,pitch pine,1
Sault,Cork,1885,1,0,,0
Sault,Dublin,1885,1,0,,0
Sault,Dublin,1887,2,0,,0
Sault,Liverpool,1881,1,0,,0
Sault,Liverpool,1885,1,0,,0
Sault,London,1879,1,0,,0
Sault,London,1883,2,0,,0
Sault,London,1887,1,0,,0
Sault,London (Tilbury Docks),1891,1,0,,0
Sault,Sligo,1889,2,0,,0
Sault,Tyne,1887,1,0,,0
Sault au,London,1883,1,0,,0
Sault au Cochon,Liverpool,1881,1,4,deals,2
Sault au Cochon,London,1879,1,1,deals,1
Sault au Cochon,London,1889,1,3,spruce,3
Sauris,Dundee,1877,1,2,timber,1
Savanilla,London,1883,1,2,lignum,1
Savannah,Borrowstounness,1877,1,9,fir timber hewn,2
Savannah,Borrowstounness,1888,1,1,firewood,1
Savannah,Bristol,1877,1,2,pitch pine,1
Savannah,Dundee,1877,2,3,lumber,1
Savannah,Dundee,1879,1,1,deals,1
Savannah,Dundee,1891,1,1,firewood,1
Savannah,Greenock,1877,1,2,pitch pine timber,1
Savannah,Grimsby,1879,1,1,pine,1
Savannah,Grimsby,1885,3,4,deals,2
Savannah,Grimsby,1887,2,2,deals,2
Savannah,Grimsby,1889,1,3,hhd,1
Savannah,Grimsby,1893,2,2,staves,2
Savannah,Liverpool,1875,8,21,staves,8
Savannah,Liverpool,1881,2,2,boards,1
Savannah,Liverpool,1883,2,4,logs,2
Savannah,Liverpool,1884,1,1,oak,1
Savannah,Liverpool,1885,4,4,staves,3
Savannah,Liverpool,1886,1,1,staves,1
Savannah,Liverpool,1887,6,6,oak,4
Savannah,Liverpool,1888,1,1,staves,1
Savannah,Liverpool,1889,8,8,staves,7
Savannah,Liverpool,1891,2,2,staves,2
Savannah,Liverpool,1893,5,5,oak,2
Savannah,Liverpool,1895,1,1,staves,1
Savannah,London,1874,1,1,oak staves,1
Savannah,London,1883,3,5,pine,2
Savannah,London,1885,1,1,planks,1
Savannah,London,1889,1,2,pitch pine,2
Savannah,London,1893,1,1,staves,1
Savannah,London,1895,3,4,staves,2
Savannah,London (Tilbury Docks),1889,1,1,oak,1
Savannah,London (Tilbury Docks),1891,1,1,oak,1
Savannah,Newport,1885,1,1,firewood,1
"Savannah, Georgia",London,1881,1,1,firewood,1
"Savannah, U.S.",Liverpool,1883,1,2,logs,1
Savenas,Grimsby,1893,1,1,,0
Savenas,London,1885,1,1,deals,1
Savenas,London,1891,1,1,fms,1
Savenas,Lynn,1881,1,1,battens and boards,1
Savernaes,Grimsby,1893,1,2,fir blocks,1
Savona,Stockton,1881,1,1,walnut,1
Schabk,Tyne,1885,1,0,,0
Schiedam,Dundee,1885,1,1,wood hoops,1
Schiedam,Tyne,1881,1,1,wood hoops,1
Schiedam,Tyne,1883,1,1,hoops,1
Schiedam,Tyne,1885,4,4,hoops,4
Schippswick,London,1879,1,1,battens,1
Scholocklea,Bristol,1879,1,0,,0
Secumkali,London,1883,1,1,walnut,1
Sederhamn,Grimsby,1883,1,1,deals,1
Serpa,Liverpool,1879,1,1,cedar,1
Setubal,Newport,1897,1,1,pit wood,1
Sevastopol,London,1885,4,7,staves,3
Sevastopol,London,1887,4,8,oak,4
Sevastopol,London (Tilbury Docks),1889,1,1,staves,1
Shanghai,London,1883,3,3,logs,3
Shanghai,London (Tilbury Docks),1892,1,2,logs,1
Shediac,Berwick,1881,1,1,spruce scantlings,1
Shediac,Boston,1881,1,1,deals,1
Shediac,Bristol,1879,6,5,deals,5
Shediac,Bristol,1885,1,1,deals,1
Shediac,Bristol,1889,2,3,sawn fir,2
Shediac,Bristol,1895,1,1,deals,1
Shediac,Bristol,1899,1,1,,0
Shediac,CURRENT PRICES,1875,6,17,deals,8
Shediac,Dundee,1877,5,15,deals,6
Shediac,Dundee,1879,1,1,deals,1
Shediac,Dundee,1889,1,2,deals,1
Shediac,Exeter,1883,1,1,deals,1
Shediac,Exeter,1885,1,1,deals,1
Shediac,Fleetwood,1881,3,3,deals,3
Shediac,Fleetwood,1883,4,4,deals,4
Shediac,Fleetwood,1885,1,1,deals,1
Shediac,Fleetwood,1887,2,2,deals,2
Shediac,Fleetwood,1889,5,5,deals,3
Shediac,Fleetwood,1891,2,2,deals,2
Shediac,Fleetwood,1893,6,6,fir deals,5
Shediac,Fleetwood,1895,2,2,deals,2
Shediac,Fowey,1881,1,1,deals,1
Shediac,Fowey,1883,1,1,deals,1
Shediac,Fowey,1885,2,2,deals,2
Shediac,Fowey,1889,4,4,deals,3
Shediac,Fowey,1891,1,1,fir,1
Shediac,Grimsby,1895,1,1,battens,1
Shediac,Limerick,1885,1,1,deals,1
Shediac,Liverpool,1874,4,11,scantlings,3
Shediac,Liverpool,1877,2,6,deals,2
Shediac,Liverpool,1879,7,7,deals,7
Shediac,Liverpool,1881,2,6,deals,3
Shediac,Liverpool,1883,5,12,deals,7
Shediac,Liverpool,1885,2,3,deals,2
Shediac,Liverpool,1887,4,10,deals,5
Shediac,Liverpool,1889,6,19,deals,11
Shediac,Liverpool,1891,2,5,deals,3
Shediac,Liverpool,1893,2,6,deals,4
Shediac,London,1879,1,1,deals,1
Shediac,London,1881,2,4,deals,2
Shediac,London,1883,1,3,deals,2
Shediac,London,1889,2,9,deals,3
Shediac,London,1893,1,2,fir deals,1
Shediac,Newport,1881,1,1,deals and battens,1
Shediac,Newport,1893,1,1,fir deals and battens,1
Shediac,Poole,1879,1,1,deals,1
Shediac,Poole,1893,6,6,fir deals and ends,3
Shediac,Poole,1895,1,1,deals,1
Shediac,Stockton,1881,2,4,fir sawn,1
Sheet Harbour,Bristol,1893,1,1,fir deals and ends,1
